application_id,NIK,cif_number,application_date,customer_type,company_name,legal_entity,owner_name,owner_gender,owner_age,owner_marital_status,owner_education,province,city,district,region,branch_name,industry,sub_industry,business_age_year,employee_count,monthly_turnover_est,transaction_frequency_monthly,loan_requested,jenis_kredit_diajukan,tenor_diajukan_bulan,tujuan_penggunaan_kredit,collateral_type,collateral_location,collateral_province,collateral_city,collateral_size_m2,collateral_market_value,collateral_liquidation_value,collateral_ratio,certificate_type,ownership_match,estimated_dsr,eligibility_score,label,rm_id
APP202600054,3674016707000054,CIF1000054,2026-08-21,UMKM,PT Wijaya Abadi,UD,Sari Hutapea,P,26,Cerai Hidup,SMA/SMK,Jawa Barat,Tangerang Selatan,Cengkareng,Region 3,KCP Depok Margonda,Pertanian,Peternakan Ayam,17,7,438950,85,750000000,KI,54,Pengembangan lahan/kandang usaha Peternakan Ayam,Rumah,"Mekarjaya, Depok",Jawa Barat,Depok,289.5,1944900000,1555920000,2.59,HGB,Ya,3.0,0.742,Diterima,RM0013
APP202600055,3674015806980055,CIF1000055,2025-04-03,UMKM,PT Halim Makmur,UD,Dian Kusuma,P,28,Belum Menikah,S1,Jawa Barat,Tangerang Selatan,Kramat Jati,Region 1,KCP Kelapa Gading,Transportasi,Ekspedisi Kecil,18,3,5761723,65,750000000,KI,60,Pembelian armada kendaraan tambahan usaha Ekspedisi Kecil,Rumah,"Kramat Jati, Jakarta Timur",DKI Jakarta,Jakarta Timur,560.7,6180984000,4944787200,8.24,HGB,Ya,3.0,0.664,Diterima,RM0007
APP202600056,3671014508730056,CIF1000056,2026-04-24,UMKM,CV Pratama Mandiri,UD,Ani Panjaitan,P,53,Cerai Hidup,D3,Banten,Tangerang,Tebet,Region 2,KCP Kelapa Gading,Manufaktur,Konveksi,15,6,1721429,125,150000000,KI,36,Pembelian mesin produksi tambahan usaha Konveksi,Rumah,"Kramat Jati, Jakarta Timur",DKI Jakarta,Jakarta Timur,616.8,5893350000,4714680000,39.29,HGB,Ya,3.0,0.763,Diterima,RM0007
APP202600057,3275010510960057,CIF1000057,2025-03-13,UMKM,PT Permana Makmur,CV,Rudi Pratama,L,30,Cerai Mati,SMA/SMK,Jawa Barat,Bekasi,Serpong,Region 1,KCP Tangerang BSD,Jasa,Jasa Konstruksi Kecil,3,35,1874626,49,200000000,KUR,24,Tambahan modal kerja usaha Jasa Konstruksi Kecil,Tanah,"Duren Tiga, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,311.9,9909063000,7927250400,49.55,HGB,Ya,3.0,0.749,Diterima,RM0022
APP202600058,3671012101860058,CIF1000058,2025-12-24,UMKM,UD Halim Sejahtera,UD,Irfan Santoso,L,40,Menikah,SMA/SMK,Banten,Tangerang,Bekasi Timur,Region 4,KCP Pluit,Manufaktur,Pengolahan Makanan Ringan,18,45,3746932,111,300000000,KI,54,Pembelian mesin produksi tambahan usaha Pengolahan Makanan Ringan,Ruko,"Poris Plawad, Tangerang",Banten,Tangerang,343.2,2001778000,1601422400,6.67,HGB,Ya,3.0,0.754,Diterima,RM0035
APP202600059,3671016210710059,CIF1000059,2025-12-17,UMKM,CV Wibowo Makmur,PT,Wati Kurniawan,P,55,Belum Menikah,S1,Banten,Tangerang,Sukmajaya,Region 1,KCP Cikini,Pertanian,Peternakan Ayam,3,55,1046263,100,150000000,KUR,12,Tambahan modal kerja usaha Peternakan Ayam,Tanah,"Bintara, Bekasi",Jawa Barat,Bekasi,233.9,2105100000,1684080000,14.03,HGB,Ya,3.0,0.62,Diterima,RM0028
APP202600060,3674015309780060,CIF1000060,2025-04-24,UMKM,CV Firmansyah Jaya,PT,Novi Suryadi,P,48,Belum Menikah,D3,Jawa Barat,Tangerang Selatan,Serpong,Region 2,KCP Kemang,Jasa,Laundry,7,63,1831886,43,50000000,KUR,18,Tambahan modal kerja usaha Laundry,Rumah,"Sukabumi Selatan, Jakarta Barat",DKI Jakarta,Jakarta Barat,638.2,8955079000,7164063200,179.1,SHM,Ya,3.0,0.648,Diterima,RM0030
APP202600061,3171011302650061,CIF1000061,2025-02-25,UMKM,UD Firmansyah Sejahtera,PT,Hendra Rahman,L,61,Cerai Hidup,S2,DKI Jakarta,Jakarta Pusat,Cengkareng,Region 3,KCP Kelapa Gading,Pertanian,Distributor Hasil Tani,12,71,3450627,132,300000000,KI,42,Pengembangan lahan/kandang usaha Distributor Hasil Tani,Ruko,"Mekarjaya, Depok",Jawa Barat,Depok,180.6,988856000,791084800,3.3,HGB,Ya,3.0,0.744,Diterima,RM0006
APP202600062,3175014405000062,CIF1000062,2025-01-22,UMKM,UD Lubis Makmur,UD,Rina Lubis,P,26,Menikah,S2,DKI Jakarta,Jakarta Timur,Cengkareng,Region 4,KCP Cibubur,Kuliner,Bakery,9,75,837202,170,750000000,KMK,12,Modal kerja pembelian bahan baku harian usaha Bakery,Rumah,"Rawa Buntu, Tangerang Selatan",Jawa Barat,Tangerang Selatan,310.5,2149458000,1719566400,2.87,HGB,Ya,3.0,0.707,Diterima,RM0039
APP202600063,3671011309840063,CIF1000063,2025-06-09,UMKM,CV Nugroho Jaya,PT,Hendra Susanto,L,42,Cerai Mati,S2,Banten,Tangerang,Sukmajaya,Region 1,KCP Bekasi Barat,Jasa,Percetakan,2,78,2267549,137,75000000,KI,60,Pembelian peralatan/mesin usaha Percetakan,Ruko,"Kemiri Muka, Depok",Jawa Barat,Depok,292.3,2289053000,1831242400,30.52,SHM,Ya,3.0,0.63,Diterima,RM0010
APP202600064,3173015312970064,CIF1000064,2025-06-26,UMKM,PT Tanjung Abadi,CV,Rina Simanjuntak,P,29,Menikah,S2,DKI Jakarta,Jakarta Barat,Serpong,Region 2,KCP Pluit,Manufaktur,Furniture,11,45,1690020,187,75000000,KI,36,Pembelian mesin produksi tambahan usaha Furniture,Rumah,"Rawa Buntu, Tangerang Selatan",Jawa Barat,Tangerang Selatan,426.3,3448182000,2758545600,45.98,SHM,Ya,3.0,0.504,Ditolak,RM0036
APP202600065,3173015204880065,CIF1000065,2026-02-02,UMKM,CV Santoso Jaya,CV,Rita Wijaya,P,38,Cerai Hidup,D3,DKI Jakarta,Jakarta Barat,Tebet,Region 1,KCP Bekasi Barat,Pertanian,Distributor Hasil Tani,16,58,4794059,195,150000000,KI,42,Pengembangan lahan/kandang usaha Distributor Hasil Tani,Rumah,"Menteng, Jakarta Pusat",DKI Jakarta,Jakarta Pusat,575.8,19343718000,15474974400,128.96,HGB,Ya,2.34,0.73,Diterima,RM0009
APP202600066,3671016406030066,CIF1000066,2026-06-10,UMKM,UD Nugroho Abadi,PT,Ratna Gunawan,P,23,Menikah,S2,Banten,Tangerang,Serpong,Region 2,KCP Tangerang BSD,Jasa,Percetakan,2,65,3493581,87,750000000,KMK,24,Modal kerja operasional usaha Percetakan,Ruko,"Sukabumi Selatan, Jakarta Barat",DKI Jakarta,Jakarta Barat,567.2,8171456000,6537164800,10.9,HGB,Ya,3.0,0.702,Diterima,RM0022
APP202600067,3271015503700067,CIF1000067,2026-05-18,UMKM,PT Rahman Makmur,PT,Rina Gunawan,P,56,Belum Menikah,D3,Jawa Barat,Bogor,Bekasi Timur,Region 2,KCP Cibubur,Pertanian,Peternakan Ayam,11,47,1308472,160,1000000000,KI,36,Pengembangan lahan/kandang usaha Peternakan Ayam,Rumah,"Pluit, Jakarta Utara",DKI Jakarta,Jakarta Utara,840.0,13408839000,10727071200,13.41,HGB,Ya,3.0,0.604,Diterima,RM0039
APP202600068,3674014302990068,CIF1000068,2025-06-01,UMKM,PT Gunawan Sejahtera,CV,Nina Situmorang,P,27,Cerai Mati,S1,Jawa Barat,Tangerang Selatan,Bekasi Timur,Region 2,KCP Bekasi Barat,Kuliner,Restoran,12,50,2302257,142,50000000,KMK,24,Modal kerja pembelian bahan baku harian usaha Restoran,Gudang,"Paledang, Bogor",Jawa Barat,Bogor,192.5,1090786000,872628800,21.82,HGB,Ya,3.0,0.784,Diterima,RM0009
APP202600069,3671010311960069,CIF1000069,2025-04-19,UMKM,CV Simanjuntak Jaya,PT,Budi Tanjung,L,30,Menikah,SMA/SMK,Banten,Tangerang,Tebet,Region 3,KCP Kelapa Gading,Pertanian,Distributor Hasil Tani,2,25,4521449,95,50000000,KUR,30,Tambahan modal kerja usaha Distributor Hasil Tani,Ruko,"Kemiri Muka, Depok",Jawa Barat,Depok,351.4,2419524000,1935619200,48.39,SHM,Ya,3.0,0.601,Diterima,RM0008
APP202600070,3173016202970070,CIF1000070,2025-02-13,UMKM,UD Handoko Mandiri,UD,Ani Tanjung,P,29,Belum Menikah,S2,DKI Jakarta,Jakarta Barat,Kramat Jati,Region 2,KCP Bekasi Barat,Transportasi,Rental Kendaraan,14,27,1007904,170,200000000,KMK,18,Modal kerja operasional armada Rental Kendaraan,Tanah,"Bojong Jaya, Tangerang",Banten,Tangerang,202.7,1686464000,1349171200,8.43,SHM,Ya,3.0,0.694,Diterima,RM0010
APP202600071,3671015802680071,CIF1000071,2026-07-26,UMKM,UD Saputra Mandiri,UD,Yuni Simanjuntak,P,58,Cerai Hidup,S2,Banten,Tangerang,Tebet,Region 1,KCP Pluit,Perdagangan,Distributor Elektronik,11,42,411738,117,100000000,KMK,12,Modal kerja pembelian stok barang dagangan Distributor Elektronik,Tanah,"Poris Plawad, Tangerang",Banten,Tangerang,64.9,430936000,344748800,4.31,HGB,Ya,3.0,0.682,Diterima,RM0034
APP202600072,3674016506800072,CIF1000072,2025-02-19,UMKM,PT Wijaya Makmur,UD,Anggi Setiawan,P,46,Belum Menikah,SMA/SMK,Jawa Barat,Tangerang Selatan,Kramat Jati,Region 1,KCP Depok Margonda,Pertanian,Peternakan Ayam,19,17,6154526,31,200000000,KI,48,Pengembangan lahan/kandang usaha Peternakan Ayam,Tanah,"Gunung, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,350.9,16755475000,13404380000,83.78,HGB,Ya,3.0,0.65,Diterima,RM0013
APP202600073,3275015104790073,CIF1000073,2026-02-13,UMKM,PT Siregar Abadi,PT,Fitri Situmorang,P,47,Cerai Hidup,SMA/SMK,Jawa Barat,Bekasi,Tebet,Region 2,KCP Depok Margonda,Perdagangan,Toko Sembako,19,6,1187628,172,300000000,KUR,24,Tambahan modal kerja usaha Toko Sembako,Gudang,"Rawa Buntu, Tangerang Selatan",Jawa Barat,Tangerang Selatan,426.7,3239654000,2591723200,10.8,SHM,Ya,3.0,0.71,Diterima,RM0013
APP202600074,3172010107850074,CIF1000074,2025-03-15,UMKM,PT Wibowo Mandiri,CV,Irfan Suryadi,L,41,Cerai Hidup,SMA/SMK,DKI Jakarta,Jakarta Utara,Bekasi Timur,Region 4,KCP Bekasi Barat,Jasa,Jasa Konstruksi Kecil,10,74,1273604,183,75000000,KMK,12,Modal kerja operasional usaha Jasa Konstruksi Kecil,Ruko,"Kelapa Gading Barat, Jakarta Utara",DKI Jakarta,Jakarta Utara,541.0,7174346000,5739476800,95.66,HGB,Ya,3.0,0.626,Diterima,RM0011
APP202600075,3674015703790075,CIF1000075,2026-04-27,UMKM,UD Nugroho Sejahtera,UD,Sari Kurniawan,P,47,Cerai Hidup,S1,Jawa Barat,Tangerang Selatan,Serpong,Region 4,KCP Cibubur,Pertanian,Distributor Hasil Tani,1,7,1219547,180,1000000000,KI,42,Pengembangan lahan/kandang usaha Distributor Hasil Tani,Ruko,"Cakung Barat, Jakarta Timur",DKI Jakarta,Jakarta Timur,505.0,3890967000,3112773600,3.89,SHM,Ya,3.0,0.705,Diterima,RM0037
APP202600076,3275010902990076,CIF1000076,2026-08-16,UMKM,PT Wijaya Makmur,CV,Rian Kurniawan,L,27,Menikah,D3,Jawa Barat,Bekasi,Tebet,Region 1,KCP Cibubur,Pertanian,Distributor Hasil Tani,19,52,1059797,117,750000000,KMK,18,Modal kerja operasional usaha Distributor Hasil Tani,Tanah,"Poris Plawad, Tangerang",Banten,Tangerang,278.4,1790112000,1432089600,2.39,HGB,Tidak,3.0,0.653,Diterima,RM0039
APP202600077,3276015512750077,CIF1000077,2026-06-01,UMKM,PT Firmansyah Sejahtera,PT,Maya Halim,P,51,Belum Menikah,S2,Jawa Barat,Depok,Sukmajaya,Region 1,KCP Tebet,Manufaktur,Pengolahan Makanan Ringan,9,9,1855901,35,150000000,KI,48,Pembelian mesin produksi tambahan usaha Pengolahan Makanan Ringan,Tanah,"Bintara, Bekasi",Jawa Barat,Bekasi,255.7,2224590000,1779672000,14.83,HGB,Ya,3.0,0.646,Diterima,RM0003
APP202600078,3171014809850078,CIF1000078,2025-09-16,UMKM,UD Pratama Makmur,CV,Suryani Siregar,P,41,Belum Menikah,S1,DKI Jakarta,Jakarta Pusat,Cengkareng,Region 2,KCP Tebet,Pertanian,Distributor Hasil Tani,19,2,2920394,173,1000000000,KI,42,Pengembangan lahan/kandang usaha Distributor Hasil Tani,Rumah,"Gunung, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,553.2,12771021000,10216816800,12.77,HGB,Ya,3.0,0.736,Diterima,RM0001
APP202600079,3671013008930079,CIF1000079,2025-02-25,UMKM,CV Siregar Mandiri,PT,Hadi Halim,L,33,Menikah,S2,Banten,Tangerang,Bekasi Timur,Region 1,KCP Tangerang BSD,Manufaktur,Konveksi,19,10,1364187,139,200000000,KMK,12,Modal kerja pembelian bahan baku produksi Konveksi,Ruko,"Paledang, Bogor",Jawa Barat,Bogor,196.9,984429000,787543200,4.92,SHM,Ya,3.0,0.702,Diterima,RM0024
APP202600080,3271011405960080,CIF1000080,2025-11-01,UMKM,CV Nugroho Jaya,CV,Slamet Siregar,L,30,Cerai Mati,SMA/SMK,Jawa Barat,Bogor,Sukmajaya,Region 1,KCP Kelapa Gading,Perdagangan,Distributor Elektronik,2,50,1434723,38,150000000,KMK,24,Modal kerja pembelian stok barang dagangan Distributor Elektronik,Rumah,"Cakung Barat, Jakarta Timur",DKI Jakarta,Jakarta Timur,454.9,4033977000,3227181600,26.89,SHM,Ya,3.0,0.717,Diterima,RM0008
APP202600081,3671016910740081,CIF1000081,2025-01-29,UMKM,CV Saputra Makmur,UD,Tri Nugroho,P,52,Menikah,SMA/SMK,Banten,Tangerang,Serpong,Region 1,KCP Kemang,Manufaktur,Furniture,16,16,605765,171,50000000,KMK,18,Modal kerja pembelian bahan baku produksi Furniture,Ruko,"Cakung Barat, Jakarta Timur",DKI Jakarta,Jakarta Timur,581.3,4617503000,3694002400,92.35,HGB,Ya,3.0,0.518,Ditolak,RM0030
APP202600082,3172015405810082,CIF1000082,2025-07-22,UMKM,CV Situmorang Sejahtera,CV,Retno Suryadi,P,45,Cerai Hidup,D3,DKI Jakarta,Jakarta Utara,Kramat Jati,Region 2,KCP Cikini,Kuliner,Warung Makan,15,60,837644,117,150000000,KI,48,Renovasi & penambahan peralatan usaha Warung Makan,Rumah,"Cikini, Jakarta Pusat",DKI Jakarta,Jakarta Pusat,748.2,17823551000,14258840800,118.82,HGB,Ya,3.0,0.703,Diterima,RM0027
APP202600083,3674014603010083,CIF1000083,2026-05-06,UMKM,CV Halim Mandiri,CV,Kartika Pratama,P,25,Cerai Mati,S1,Jawa Barat,Tangerang Selatan,Kramat Jati,Region 1,KCP Bekasi Barat,Transportasi,Ekspedisi Kecil,13,23,1450969,107,50000000,KUR,30,Tambahan modal kerja usaha Ekspedisi Kecil,Ruko,"Rawa Buntu, Tangerang Selatan",Jawa Barat,Tangerang Selatan,676.3,5748594000,4598875200,114.97,HGB,Ya,3.0,0.726,Diterima,RM0009
APP202600084,3175016601890084,CIF1000084,2026-01-29,UMKM,CV Pratama Sejahtera,UD,Rina Wibowo,P,37,Menikah,SMA/SMK,DKI Jakarta,Jakarta Timur,Serpong,Region 3,KCP Pluit,Pertanian,Distributor Hasil Tani,11,4,3357957,40,50000000,KUR,18,Tambahan modal kerja usaha Distributor Hasil Tani,Gudang,"Rawa Buntu, Tangerang Selatan",Jawa Barat,Tangerang Selatan,574.3,5499029000,4399223200,109.98,HGB,Ya,1.98,0.675,Diterima,RM0034
APP202600085,3671011405920085,CIF1000085,2025-04-28,UMKM,UD Simanjuntak Sejahtera,CV,Ahmad Santoso,L,34,Menikah,S2,Banten,Tangerang,Serpong,Region 3,KCP Pluit,Pertanian,Peternakan Ayam,19,7,2918179,75,500000000,KMK,24,Modal kerja operasional usaha Peternakan Ayam,Gudang,"Mekarjaya, Depok",Jawa Barat,Depok,663.3,3764037000,3011229600,7.53,HGB,Ya,3.0,0.758,Diterima,RM0035
APP202600086,3674011803700086,CIF1000086,2025-08-17,UMKM,UD Rahman Mandiri,CV,Agus Wijaya,L,56,Cerai Mati,D3,Jawa Barat,Tangerang Selatan,Cengkareng,Region 1,KCP Kelapa Gading,Jasa,Jasa Konstruksi Kecil,13,58,1376640,99,750000000,KMK,12,Modal kerja operasional usaha Jasa Konstruksi Kecil,Ruko,"Kemiri Muka, Depok",Jawa Barat,Depok,598.8,4761916000,3809532800,6.35,SHM,Ya,3.0,0.827,Diterima,RM0005
APP202600087,3671012605020087,CIF1000087,2026-04-26,UMKM,UD Setiawan Sejahtera,CV,Bayu Permana,L,24,Cerai Mati,D3,Banten,Tangerang,Kramat Jati,Region 4,KCP Bekasi Barat,Perdagangan,Toko Sembako,14,17,2397496,90,1000000000,KMK,12,Modal kerja pembelian stok barang dagangan Toko Sembako,Tanah,"Paledang, Bogor",Jawa Barat,Bogor,367.8,2258292000,1806633600,2.26,HGB,Tidak,3.0,0.777,Diterima,RM0011
APP202600088,3175010406890088,CIF1000088,2025-11-25,UMKM,PT Suryadi Jaya,UD,Irfan Halim,L,37,Belum Menikah,S2,DKI Jakarta,Jakarta Timur,Bekasi Timur,Region 2,KCP Depok Margonda,Perdagangan,Distributor Elektronik,19,79,1841040,62,50000000,KMK,24,Modal kerja pembelian stok barang dagangan Distributor Elektronik,Rumah,"Cengkareng Barat, Jakarta Barat",DKI Jakarta,Jakarta Barat,750.6,7893652000,6314921600,157.87,HGB,Ya,3.0,0.822,Diterima,RM0013
APP202600089,3171012004000089,CIF1000089,2025-04-25,UMKM,PT Firmansyah Abadi,PT,Agus Gunawan,L,26,Belum Menikah,S2,DKI Jakarta,Jakarta Pusat,Kramat Jati,Region 3,KCP Depok Margonda,Perdagangan,Distributor Bahan Bangunan,12,38,2948892,99,150000000,KUR,30,Tambahan modal kerja usaha Distributor Bahan Bangunan,Rumah,"Kemiri Muka, Depok",Jawa Barat,Depok,349.9,2583458000,2066766400,17.22,SHM,Ya,1.95,0.781,Diterima,RM0013
APP202600090,3172013003760090,CIF1000090,2026-05-14,UMKM,PT Gunawan Sejahtera,PT,Wahyu Setiawan,L,50,Cerai Hidup,S2,DKI Jakarta,Jakarta Utara,Kramat Jati,Region 1,KCP Kelapa Gading,Perdagangan,Grosir Pakaian,3,56,4012640,119,300000000,KUR,30,Tambahan modal kerja usaha Grosir Pakaian,Tanah,"Cikini, Jakarta Pusat",DKI Jakarta,Jakarta Pusat,91.0,3633630000,2906904000,12.11,HGB,Ya,3.0,0.816,Diterima,RM0006
APP202600091,3171011004980091,CIF1000091,2025-05-30,UMKM,CV Hutapea Abadi,CV,Hendra Firmansyah,L,28,Menikah,S2,DKI Jakarta,Jakarta Pusat,Bekasi Timur,Region 1,KCP Pluit,Kuliner,Restoran,12,44,960762,154,750000000,KMK,18,Modal kerja pembelian bahan baku harian usaha Restoran,Gudang,"Kramat Jati, Jakarta Timur",DKI Jakarta,Jakarta Timur,464.4,4623733000,3698986400,6.16,SHM,Ya,3.0,0.64,Diterima,RM0033
APP202600092,3671015608970092,CIF1000092,2025-01-09,UMKM,CV Setiawan Mandiri,PT,Ayu Nugroho,P,29,Menikah,D3,Banten,Tangerang,Bekasi Timur,Region 2,KCP Bogor Baranangsiang,Jasa,Percetakan,2,39,1277849,149,200000000,KUR,24,Tambahan modal kerja usaha Percetakan,Ruko,"Rawa Buntu, Tangerang Selatan",Jawa Barat,Tangerang Selatan,636.1,4477784000,3582227200,22.39,SHM,Ya,3.0,0.832,Diterima,RM0020
APP202600093,3174015406790093,CIF1000093,2025-12-05,UMKM,CV Kurniawan Jaya,PT,Lina Suryadi,P,47,Cerai Hidup,S1,DKI Jakarta,Jakarta Selatan,Bekasi Timur,Region 2,KCP Cibubur,Perdagangan,Distributor Elektronik,19,32,1658326,54,50000000,KUR,12,Tambahan modal kerja usaha Distributor Elektronik,Rumah,"Kramat Jati, Jakarta Timur",DKI Jakarta,Jakarta Timur,182.7,2003757000,1603005600,40.08,HGB,Ya,3.0,0.743,Diterima,RM0040
APP202600094,3275017007000094,CIF1000094,2026-05-01,UMKM,CV Susanto Makmur,CV,Ayu Simanjuntak,P,26,Cerai Mati,S2,Jawa Barat,Bekasi,Bekasi Timur,Region 2,KCP Depok Margonda,Pertanian,Peternakan Ayam,8,2,1936175,189,75000000,KUR,18,Tambahan modal kerja usaha Peternakan Ayam,Rumah,"Rawa Buntu, Tangerang Selatan",Jawa Barat,Tangerang Selatan,711.7,5945071000,4756056800,79.27,HGB,Tidak,2.35,0.687,Diterima,RM0013
APP202600095,3674016309970095,CIF1000095,2025-07-27,UMKM,PT Halim Abadi,UD,Kartika Suryadi,P,29,Cerai Mati,D3,Jawa Barat,Tangerang Selatan,Kramat Jati,Region 1,KCP Bekasi Barat,Kuliner,Restoran,15,20,1449206,48,300000000,KI,48,Renovasi & penambahan peralatan usaha Restoran,Tanah,"Cengkareng Barat, Jakarta Barat",DKI Jakarta,Jakarta Barat,395.2,6805344000,5444275200,22.68,SHM,Ya,3.0,0.588,Diterima,RM0011
APP202600096,3173010205690096,CIF1000096,2025-03-26,UMKM,UD Hutapea Sejahtera,UD,Andi Kurniawan,L,57,Cerai Mati,SMA/SMK,DKI Jakarta,Jakarta Barat,Serpong,Region 3,KCP Tangerang BSD,Manufaktur,Furniture,18,49,1220610,69,500000000,KUR,18,Tambahan modal kerja usaha Furniture,Ruko,"Bojong Jaya, Tangerang",Banten,Tangerang,631.1,4092836000,3274268800,8.19,SHM,Ya,3.0,0.755,Diterima,RM0023
APP202600097,3275016611770097,CIF1000097,2025-05-12,UMKM,UD Simanjuntak Abadi,PT,Anggi Lubis,P,49,Cerai Mati,S2,Jawa Barat,Bekasi,Kramat Jati,Region 2,KCP Cibubur,Manufaktur,Pengolahan Makanan Ringan,15,22,1757585,143,1000000000,KI,48,Pembelian mesin produksi tambahan usaha Pengolahan Makanan Ringan,Ruko,"Cengkareng Barat, Jakarta Barat",DKI Jakarta,Jakarta Barat,343.3,4027387000,3221909600,4.03,SHM,Ya,3.0,0.657,Diterima,RM0040
APP202600098,3271012602700098,CIF1000098,2026-03-07,UMKM,UD Nugroho Sejahtera,PT,Irfan Saputra,L,56,Cerai Hidup,S2,Jawa Barat,Bogor,Sukmajaya,Region 1,KCP Kemang,Manufaktur,Konveksi,6,14,908342,138,50000000,KUR,18,Tambahan modal kerja usaha Konveksi,Rumah,"Bintara, Bekasi",Jawa Barat,Bekasi,201.9,1363410000,1090728000,27.27,SHM,Tidak,3.0,0.747,Diterima,RM0029
APP202600099,3671013003800099,CIF1000099,2026-07-15,UMKM,CV Tanjung Mandiri,CV,Hendra Firmansyah,L,46,Menikah,D3,Banten,Tangerang,Tebet,Region 1,KCP Kemang,Manufaktur,Furniture,16,73,1665587,193,750000000,KI,36,Pembelian mesin produksi tambahan usaha Furniture,Rumah,"Kramat Jati, Jakarta Timur",DKI Jakarta,Jakarta Timur,324.1,4312283000,3449826400,5.75,HGB,Tidak,3.0,0.749,Diterima,RM0032
APP202600100,3173010111830100,CIF1000100,2025-06-03,UMKM,PT Handoko Sejahtera,UD,Rian Kusuma,L,43,Menikah,S2,DKI Jakarta,Jakarta Barat,Sukmajaya,Region 1,KCP Bogor Baranangsiang,Pertanian,Peternakan Ayam,5,47,1859085,192,500000000,KMK,18,Modal kerja operasional usaha Peternakan Ayam,Rumah,"Cakung Barat, Jakarta Timur",DKI Jakarta,Jakarta Timur,145.9,1029722000,823777600,2.06,HGB,Ya,3.0,0.776,Diterima,RM0019
APP202600101,3671012703950101,CIF1000101,2026-06-30,UMKM,UD Hidayat Abadi,UD,Dedi Pratama,L,31,Cerai Mati,SMA/SMK,Banten,Tangerang,Sukmajaya,Region 3,KCP Depok Margonda,Manufaktur,Furniture,7,60,1684788,44,100000000,KI,60,Pembelian mesin produksi tambahan usaha Furniture,Rumah,"Tebet Timur, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,619.9,12705541000,10164432800,127.06,HGB,Ya,3.0,0.708,Diterima,RM0016
APP202600102,3671016606800102,CIF1000102,2026-03-04,UMKM,PT Lubis Jaya,PT,Yuni Situmorang,P,46,Cerai Hidup,S2,Banten,Tangerang,Sukmajaya,Region 3,KCP Pluit,Kuliner,Bakery,17,73,1206717,152,200000000,KI,60,Renovasi & penambahan peralatan usaha Bakery,Gudang,"Bojong Jaya, Tangerang",Banten,Tangerang,563.5,3515850000,2812680000,17.58,HGB,Ya,3.0,0.71,Diterima,RM0034
APP202600103,3671010605650103,CIF1000103,2026-04-15,UMKM,CV Nugroho Jaya,PT,Fajar Wibowo,L,61,Menikah,D3,Banten,Tangerang,Cengkareng,Region 1,KCP Pluit,Transportasi,Rental Kendaraan,3,58,1533981,78,100000000,KUR,36,Tambahan modal kerja usaha Rental Kendaraan,Rumah,"Menteng, Jakarta Pusat",DKI Jakarta,Jakarta Pusat,562.9,20279466000,16223572800,202.79,HGB,Ya,3.0,0.709,Diterima,RM0036
APP202600104,3171016101820104,CIF1000104,2025-12-24,UMKM,UD Permana Abadi,PT,Desi Permana,P,44,Menikah,D3,DKI Jakarta,Jakarta Pusat,Bekasi Timur,Region 3,KCP Kemang,Manufaktur,Konveksi,10,45,1748120,199,300000000,KUR,36,Tambahan modal kerja usaha Konveksi,Tanah,"Cikini, Jakarta Pusat",DKI Jakarta,Jakarta Pusat,214.9,8905456000,7124364800,29.68,SHM,Ya,3.0,0.692,Diterima,RM0032
APP202600105,3175017010900105,CIF1000105,2026-05-06,UMKM,UD Susanto Jaya,CV,Siti Suryadi,P,36,Menikah,S2,DKI Jakarta,Jakarta Timur,Tebet,Region 3,KCP Kemang,Kuliner,Restoran,14,58,860068,110,100000000,KMK,18,Modal kerja pembelian bahan baku harian usaha Restoran,Rumah,"Gunung, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,388.1,10935397000,8748317600,109.35,SHM,Tidak,3.0,0.746,Diterima,RM0030
APP202600106,3271015412680106,CIF1000106,2025-01-24,UMKM,UD Saputra Sejahtera,UD,Sri Simanjuntak,P,58,Cerai Mati,S2,Jawa Barat,Bogor,Sukmajaya,Region 3,KCP Bogor Baranangsiang,Jasa,Jasa Konstruksi Kecil,2,73,2523879,151,75000000,KUR,30,Tambahan modal kerja usaha Jasa Konstruksi Kecil,Gudang,"Kemiri Muka, Depok",Jawa Barat,Depok,813.7,5494355000,4395484000,73.26,HGB,Ya,3.0,0.577,Diterima,RM0017
APP202600107,3175015412990107,CIF1000107,2026-03-16,UMKM,PT Lubis Sejahtera,PT,Desi Gunawan,P,27,Belum Menikah,D3,DKI Jakarta,Jakarta Timur,Cengkareng,Region 2,KCP Depok Margonda,Jasa,Jasa Konstruksi Kecil,15,41,808023,191,750000000,KI,60,Pembelian peralatan/mesin usaha Jasa Konstruksi Kecil,Gudang,"Kelapa Gading Barat, Jakarta Utara",DKI Jakarta,Jakarta Utara,477.3,9273474000,7418779200,12.36,SHM,Tidak,3.0,0.748,Diterima,RM0014
