account_id,NIK,account_number,bank_name,account_type,account_status,opened_date,average_balance_6m,average_monthly_credit,average_monthly_debit,transaction_frequency_monthly,overdraft_count_6m,current_balance
ACC000222,3671012807880165,2023557574,BPR Mitra Usaha,Tabungan,Aktif,2022-08-01,3755828,871688,808474,132,2,4300680
ACC000223,3671012003700166,6307301227,BNI,Tabungan,Aktif,2023-05-16,7361100,2895264,2758386,154,0,6494120
ACC000224,3172016809850167,1925595995,Bank BRI,Giro,Aktif,2015-01-15,5600700,549143,492431,199,0,6374337
ACC000225,3671011104890168,3690425129,Bank Permata,Giro,Aktif,2021-10-28,42255899,2370340,1908837,133,0,46913115
ACC000226,3674014711810169,8450715748,Bank CIMB Niaga,Tabungan,Aktif,2023-11-30,30737856,3140807,2744997,134,1,48975438
ACC000227,3174012105780170,2847571498,Bank BCA,Tabungan,Aktif,2022-04-12,2900444,939526,878220,105,0,2821333
ACC000228,3174015206660171,4566526494,Bank Danamon,Tabungan,Aktif,2016-06-01,2764716,718927,683932,44,3,3261385
ACC000229,3671016412750172,7325418119,Bank OCBC NISP,Tabungan,Aktif,2017-04-20,24245411,926443,653009,145,0,29670791
ACC000230,3671012711900173,7428802196,Bank Permata,Giro,Aktif,2017-08-27,4803943,511496,415621,79,0,5960235
ACC000231,3671013001930174,3761441863,Bank BRI,Tabungan,Aktif,2019-05-30,30553739,3543580,2946097,23,0,43060689
ACC000232,3276014411980175,4030996869,Bank BCA,Tabungan,Aktif,2022-01-09,97166514,7882937,6168605,71,2,63183882
ACC000233,3173016311750176,7491240668,Bank Mandiri,Tabungan,Aktif,2018-09-28,82545452,6670836,5839944,37,0,140754454
ACC000234,3671010704680177,5135809913,Bank CIMB Niaga,Giro,Aktif,2023-07-31,14926707,1694730,1422279,96,2,8713949
ACC000235,3671010704680177,9876623451,BPR Mitra Usaha,Tabungan,Dormant,2018-09-21,12942213,1114827,894207,21,0,1174332
ACC000236,3671010307980178,7640856989,Bank BCA,Giro,Aktif,2020-09-07,8194540,1405164,1294163,177,0,7939978
ACC000237,3671010307980178,7309639914,Bank Mandiri,Tabungan,Aktif,2016-10-04,20387725,1813552,1346213,130,0,25410968
ACC000238,3674016711850179,7279846810,Bank Danamon,Giro,Aktif,2015-02-12,73898379,2803903,2020068,66,1,54332671
ACC000239,3175012710890180,2263213642,BNI,Tabungan,Aktif,2024-09-15,6593251,2388773,2274100,117,0,9185627
ACC000240,3671015807760181,7563302330,BNI,Giro,Aktif,2019-03-08,6883223,705545,608538,123,3,6464377
ACC000241,3671015807760181,5676124233,Bank Mandiri,Tabungan,Dormant,2022-07-13,11253754,718124,603943,59,0,2153182
ACC000242,3671010307880182,7724866257,Bank BNI,Tabungan,Aktif,2015-03-03,23822683,2109618,1777614,199,0,14824118
ACC000243,3671010307880182,5245126671,Bank Panin,Tabungan,Aktif,2015-07-23,18828859,1837257,1631341,102,0,18578175
ACC000244,3671012809810183,7129953363,BPR Mitra Usaha,Tabungan,Aktif,2015-07-26,52008875,2598815,2004831,52,0,42319428
ACC000245,3671012809810183,8267753120,BPR Mitra Usaha,Giro,Aktif,2022-03-06,25547836,2374988,1801493,86,0,23707358
ACC000246,3671011201890184,2375902193,Bank BNI,Tabungan,Aktif,2016-03-11,20708406,833125,620991,89,0,16599740
ACC000247,3671011201890184,5711427314,Bank CIMB Niaga,Tabungan,Aktif,2017-01-17,32416974,1220827,882766,160,0,48364211
ACC000248,3671012707010185,4123450065,BNI,Giro,Aktif,2019-01-22,9402250,1324465,1125256,142,1,14255483
ACC000249,3174011203690186,3372810329,Bank Mandiri,Giro,Aktif,2025-05-15,2881573,1084866,1017895,150,0,2640585
ACC000250,3671012005900187,2506458339,Bank Mandiri,Giro,Aktif,2023-08-14,12232185,991025,829605,35,0,10562865
ACC000251,3671015701730188,7960034188,BPR Mitra Usaha,Giro,Aktif,2018-12-14,31129093,2184375,1679312,98,0,26611125
ACC000252,3671012103820189,4452387181,Bank BCA,Giro,Dormant,2017-12-12,11949425,1039598,789396,178,0,1181081
ACC000253,3671011309990190,4307723737,Bank OCBC NISP,Tabungan,Aktif,2015-04-30,6293745,2208021,2066151,73,0,8734047
ACC000254,3671014511680191,9303807113,Bank Mandiri,Giro,Aktif,2020-06-22,13039740,659444,494026,66,0,21379305
ACC000255,3671014511680191,8590397475,Bank Danamon,Tabungan,Aktif,2015-02-19,6186228,1133348,1067946,186,0,4036663
ACC000256,3174016703650192,5559260369,BNI,Tabungan,Aktif,2015-08-06,10714437,1142617,913536,125,0,4838468
ACC000257,3174016703650192,9287420025,BNI,Tabungan,Aktif,2018-04-01,6622451,911609,819261,141,1,-20942
ACC000258,3671016008690193,5415127805,Bank Mandiri,Giro,Aktif,2021-01-22,27591385,2966487,2357201,182,0,29933887
ACC000259,3671016008690193,1984029481,Bank OCBC NISP,Tabungan,Aktif,2015-04-01,17095396,2045937,1841671,154,0,25216146
ACC000260,3172016211750194,4201153872,BPR Mitra Usaha,Tabungan,Aktif,2023-02-18,22374932,2135525,1654609,110,0,19650555
ACC000261,3271012211830195,2204529096,Bank Permata,Giro,Aktif,2018-01-24,14397063,1739715,1582796,113,0,13899418
ACC000262,3175012104650196,6118911135,Bank BRI,Giro,Aktif,2020-02-05,22446929,1237798,899963,166,0,37030762
ACC000263,3175012104650196,6543830563,Bank Mandiri,Tabungan,Aktif,2025-02-12,10461020,1561371,1343232,41,0,17616156
ACC000264,3671016806860197,8170657309,Bank BCA,Giro,Aktif,2018-04-04,14997487,2339148,2114192,165,0,7783254
ACC000265,3275015804900198,1344670500,Bank BRI,Tabungan,Aktif,2015-11-20,23811853,1696915,1219444,69,0,17944449
ACC000266,3671016609010199,5009449734,Bank BCA,Tabungan,Aktif,2023-03-18,46757040,1601922,1131765,137,3,70820074
ACC000267,3173016810910200,8825170768,Bank CIMB Niaga,Giro,Aktif,2018-09-05,9832884,1304489,1091507,76,0,16441022
ACC000268,3175011806720201,6044433419,Bank BRI,Giro,Aktif,2024-07-11,19540935,1430740,1101510,92,0,29801093
ACC000269,3671013012840202,7942323009,Bank OCBC NISP,Tabungan,Aktif,2019-07-29,176970243,11609664,9102712,141,0,174293366
ACC000270,3671013012840202,9705462668,Bank Danamon,Tabungan,Aktif,2018-08-24,113523175,14320962,12665338,36,0,128930218
ACC000271,3174011704020203,8539422314,Bank OCBC NISP,Tabungan,Aktif,2019-12-04,29532396,1173367,824465,34,0,40889069
ACC000272,3671016304790204,9936209726,Bank CIMB Niaga,Tabungan,Aktif,2021-05-13,2830091,601308,532513,156,0,3912826
ACC000273,3172012910720205,7137305144,Bank Panin,Giro,Aktif,2017-01-09,11319493,2799232,2635584,28,0,13415096
ACC000274,3172012910720205,8505033317,Bank BNI,Tabungan,Aktif,2021-12-01,44377747,3827151,2916971,93,0,18215158
ACC000275,3674012404660206,1934869936,Bank Permata,Tabungan,Aktif,2018-09-09,26200931,1601203,1165233,159,3,23152050
ACC000276,3175011608790207,6421244151,Bank Panin,Giro,Aktif,2023-03-31,2232546,504819,465477,135,0,1059173
ACC000277,3175011608790207,4460254739,Bank BRI,Giro,Aktif,2020-05-21,6551942,570945,458220,179,0,8474556
ACC000278,3276010307010208,3037078091,Bank BNI,Tabungan,Aktif,2024-03-29,14750703,1993959,1712628,75,0,17318930
ACC000279,3276010307010208,3952505997,BPR Mitra Usaha,Giro,Dormant,2021-03-28,27473214,1719223,1267814,174,0,4707176
ACC000280,3671010112870209,2812134512,Bank Mandiri,Giro,Aktif,2020-09-10,4218208,880366,799632,115,0,6343835
ACC000281,3171011102790210,6368400111,Bank Danamon,Giro,Aktif,2015-05-10,26677450,1119227,829424,44,0,14464362
ACC000282,3171011102790210,3193368552,Bank OCBC NISP,Giro,Aktif,2022-10-18,2957640,1113465,1077910,53,0,4952251
ACC000283,3674014811960211,6235708199,Bank OCBC NISP,Giro,Aktif,2016-04-05,27399425,2047881,1579035,125,0,39469478
ACC000284,3276014901000212,1475931407,Bank BNI,Tabungan,Aktif,2015-01-14,17696505,871724,621011,198,0,13064748
ACC000285,3173014507890213,8058380678,Bank BNI,Tabungan,Aktif,2017-11-11,8545727,1604708,1411358,70,0,10320752
ACC000286,3173014507890213,4767160726,BPR Mitra Usaha,Giro,Aktif,2018-11-30,21614732,1289593,1018502,85,2,21589827
ACC000287,3275015710990214,7038467330,Bank BCA,Giro,Aktif,2024-04-12,4485832,452033,387355,170,0,6169230
ACC000288,3172012609800215,9866101024,BPR Mitra Usaha,Tabungan,Aktif,2015-11-07,36764338,1911158,1382119,163,0,52568586
ACC000289,3275011006770216,1371529741,Bank Panin,Tabungan,Aktif,2019-01-23,17321598,2783383,2517477,178,0,26968955
ACC000290,3275011006770216,5861286052,Bank CIMB Niaga,Giro,Aktif,2015-10-18,26756644,2409437,1918939,21,0,28864773
ACC000291,3671014103930217,7041297852,Bank CIMB Niaga,Giro,Aktif,2018-05-13,6758058,954236,820930,134,0,8643352
ACC000292,3671014103930217,8754694173,Bank BCA,Giro,Aktif,2024-07-13,5313612,1465487,1391527,20,0,6210107
ACC000293,3275016309990218,1000677678,Bank OCBC NISP,Tabungan,Aktif,2022-03-15,3854090,2388992,2304612,29,0,4003766
ACC000294,3275016309990218,7104670057,Bank Mandiri,Tabungan,Aktif,2017-09-09,6174395,2101534,2013458,125,1,6279993
ACC000295,3271016606790219,2912542620,Bank BCA,Giro,Aktif,2020-09-07,7035002,1170465,1023699,31,0,6817753
ACC000296,3275012907700220,6878560310,Bank Danamon,Giro,Aktif,2015-11-17,6676133,530900,414401,39,0,4652891
ACC000297,3175012603760221,6289870992,Bank BNI,Giro,Aktif,2023-02-06,13512247,1523246,1352650,27,0,6007667
ACC000298,3175012603760221,9782798654,Bank Permata,Giro,Aktif,2016-08-09,8477663,1296498,1148990,91,0,9342500
ACC000299,3671015801650222,7285425698,Bank Mandiri,Giro,Aktif,2017-08-28,3592612,1232143,1190112,56,2,6076185
ACC000300,3275010508030223,7320561471,Bank BRI,Giro,Aktif,2016-02-03,25631084,2005496,1411007,140,0,30449963
ACC000301,3275010508030223,8874235687,Bank BRI,Tabungan,Aktif,2022-05-24,8749792,1838307,1624459,92,0,8246679
ACC000302,3276010303820224,1941822192,Bank CIMB Niaga,Tabungan,Aktif,2016-04-13,11516181,1523414,1333568,168,0,4642272
ACC000303,3171016106830225,9882098812,Bank BNI,Tabungan,Aktif,2015-06-11,24972753,1966189,1561463,84,0,13054165
ACC000304,3171014406770226,3853210750,Bank Permata,Tabungan,Aktif,2025-05-07,2127713,347501,306210,111,0,1598972
ACC000305,3171014406770226,8817254540,Bank Permata,Giro,Aktif,2017-07-20,1206459,371076,350229,93,0,1211960
ACC000306,3671011907980227,7818870353,Bank Panin,Giro,Aktif,2016-03-02,7293282,1067418,941360,91,0,4663004
ACC000307,3271010312700228,3168413772,Bank Mandiri,Giro,Aktif,2019-12-05,12339464,1879145,1752715,60,2,5350917
ACC000308,3174011809670229,3927725808,Bank CIMB Niaga,Tabungan,Aktif,2025-01-01,33470906,5327789,4912824,60,0,41056777
ACC000309,3671011306770230,4308480918,Bank BNI,Giro,Aktif,2019-02-18,15200257,1173295,984150,105,0,20858913
ACC000310,3276010708670231,7307088204,Bank Panin,Tabungan,Aktif,2020-05-13,27638336,2638804,2309067,187,0,23069021
ACC000311,3276010708670231,4072036411,Bank BCA,Tabungan,Aktif,2024-12-16,4777048,1855064,1769137,73,0,5687595
ACC000312,3174010805720232,6980060638,BNI,Tabungan,Aktif,2023-10-20,644532,435304,421941,26,0,950044
ACC000313,3174010805720232,1032554264,Bank OCBC NISP,Tabungan,Aktif,2017-05-29,772082,376164,367832,99,0,1156414
ACC000314,3674011503770233,8712252224,Bank BCA,Giro,Aktif,2021-03-02,54366010,2345606,1712660,25,0,35362676
ACC000315,3175012201720234,5417180238,Bank Permata,Giro,Dormant,2016-09-30,5606385,587922,523683,173,0,1096636
ACC000316,3174010103860235,5792618603,Bank Danamon,Giro,Aktif,2021-10-05,92835061,7940116,6497136,50,0,155709527
ACC000317,3271016001020236,9147219136,Bank OCBC NISP,Giro,Aktif,2020-05-10,6421126,738161,661358,120,0,3410705
ACC000318,3271016001020236,6277882131,Bank BCA,Giro,Aktif,2022-05-01,14920118,711235,531590,39,0,13184934
ACC000319,3271014709790237,8765375697,Bank BCA,Tabungan,Aktif,2021-01-29,17829023,1496668,1156848,123,0,29068451
ACC000320,3271014709790237,8242239505,Bank BNI,Tabungan,Aktif,2024-03-28,22237663,1988816,1687352,132,0,15936081
ACC000321,3671012908990238,9602773348,BPR Mitra Usaha,Tabungan,Aktif,2020-09-04,23581728,1282598,981646,124,0,15701625
ACC000322,3175016401650239,1625150693,Bank Panin,Giro,Aktif,2022-07-12,39280705,1576450,1149753,119,0,65909698
ACC000323,3175016401650239,4180928215,Bank BRI,Giro,Aktif,2025-05-01,12088388,1340917,1114575,77,0,16637924
ACC000324,3174012105750240,6488613399,Bank BCA,Giro,Aktif,2020-05-13,25065035,2768572,2326351,158,2,43078543
ACC000325,3173011909940241,7893408498,Bank BRI,Tabungan,Aktif,2022-10-01,3182863,680375,634206,196,0,4999947
ACC000326,3173011909940241,6782380143,Bank BNI,Tabungan,Aktif,2023-05-23,24685066,1139215,854122,89,0,29402467
ACC000327,3174014402740242,5355707010,Bank BNI,Tabungan,Aktif,2016-11-20,10535117,1680692,1521447,21,2,12941599
ACC000328,3671016307990243,2108992583,Bank BNI,Tabungan,Aktif,2025-01-29,8697671,2240002,2145235,130,0,10493238
ACC000329,3671016307990243,5709603522,Bank BRI,Giro,Aktif,2019-10-06,7514574,2123359,1973737,197,0,6118930
ACC000330,3174012511960244,8522019180,Bank BNI,Giro,Aktif,2020-06-17,9043856,1046519,945599,190,0,11296232
ACC000331,3671014104690245,1236093664,BNI,Giro,Dormant,2017-06-15,3344104,1739367,1669692,68,0,178704
ACC000332,3671015402910246,5363126079,Bank Permata,Tabungan,Aktif,2023-12-12,8774780,655857,557218,30,0,12583992
ACC000333,3671015402910246,1536959834,Bank BCA,Giro,Aktif,2019-10-10,5159167,719939,666359,25,0,7875416
ACC000334,3171012909900247,8185633887,BNI,Tabungan,Aktif,2024-10-12,10424290,2089244,1907550,50,0,6836701
ACC000335,3271014301850248,3150125407,Bank OCBC NISP,Tabungan,Dormant,2019-09-12,110101538,4120054,2975973,90,0,12161788
ACC000336,3276012210830249,3497532856,BPR Mitra Usaha,Tabungan,Aktif,2015-08-02,33822213,3458800,2985525,85,3,14948145
ACC000337,3271014406820250,5345102095,Bank BCA,Tabungan,Aktif,2016-09-07,12368369,1582598,1417673,147,0,10846085
ACC000338,3671016902720251,5084288048,Bank Permata,Tabungan,Aktif,2017-08-20,1110009,645608,629904,170,0,1109329
ACC000339,3671016902720251,2983987232,Bank BCA,Tabungan,Aktif,2024-05-11,7451573,939322,799010,172,0,11256332
ACC000340,3171017107910252,7865842617,Bank Danamon,Tabungan,Aktif,2017-07-13,31395134,2871975,2554574,56,0,47835598
ACC000341,3671011611720253,8673642364,BNI,Giro,Aktif,2023-04-06,44270003,2646614,2054964,37,0,53291509
ACC000342,3171011404800254,1153768720,Bank OCBC NISP,Tabungan,Aktif,2023-11-05,3223154,1178337,1118211,177,1,4658993
ACC000343,3671011604910255,7680586517,Bank BNI,Giro,Aktif,2022-12-25,6245014,2119092,2024984,98,0,3129334
ACC000344,3671011604910255,6965188159,Bank Mandiri,Tabungan,Aktif,2025-01-20,46705901,2760905,1933361,185,0,68640486
ACC000345,3671014601750256,1474528069,Bank Permata,Giro,Aktif,2023-01-26,1544839,936072,917193,119,0,1281892
ACC000346,3671014303730257,8955926495,Bank BCA,Tabungan,Aktif,2016-01-15,8855810,822530,727991,163,0,15742577
ACC000347,3671014303730257,3074980596,Bank OCBC NISP,Tabungan,Aktif,2020-04-10,12418716,942306,709137,93,1,10257309
ACC000348,3276011607930258,9848176578,Bank Panin,Tabungan,Dormant,2020-08-31,16222560,1836561,1498858,24,0,3648331
ACC000349,3671016802670259,3038251028,BNI,Giro,Aktif,2023-08-28,11733410,827865,704466,41,1,19429065
ACC000350,3671011804720260,7171990384,Bank OCBC NISP,Tabungan,Aktif,2025-07-20,5444234,2788210,2698328,140,3,-396542
ACC000351,3671011804720260,6410014366,Bank Mandiri,Giro,Aktif,2017-06-15,38884670,2456881,1922546,124,0,61383758
ACC000352,3174015607890261,9983352833,Bank Panin,Tabungan,Aktif,2017-05-05,29043704,1422150,1064217,98,0,28247237
ACC000353,3174015607890261,4785307792,Bank BRI,Giro,Aktif,2024-06-15,14081284,1850124,1674929,150,0,21937910
ACC000354,3276011007730262,5447440807,BPR Mitra Usaha,Giro,Aktif,2024-11-29,4405656,2048178,1943918,90,0,7334081
ACC000355,3674012211710263,9246807285,Bank Panin,Giro,Dormant,2022-06-29,1250187,583545,558206,22,0,278155
ACC000356,3171011808930264,2430677435,BPR Mitra Usaha,Giro,Aktif,2015-02-01,14080552,3446908,3183733,58,0,9499719
ACC000357,3276012308810265,7610045611,Bank Danamon,Giro,Aktif,2025-04-18,5267169,942404,884639,185,0,2339512
ACC000358,3671011310710266,2211728387,Bank BNI,Tabungan,Aktif,2019-03-29,19939970,841040,617852,54,0,20436520
ACC000359,3276015405860267,1396644479,Bank Mandiri,Giro,Aktif,2019-11-16,5442292,309619,238001,53,0,9638346
ACC000360,3174012912830268,4019473148,Bank Panin,Tabungan,Aktif,2023-05-03,24634161,3449061,3038473,186,1,24182650
ACC000361,3271010506030269,2613808586,Bank OCBC NISP,Giro,Aktif,2023-01-10,33084513,3593218,3176205,76,1,41379588
ACC000362,3671012709690270,7146077217,Bank BRI,Tabungan,Aktif,2019-04-26,2379502,442764,412636,184,0,3872137
ACC000363,3674015506710271,4322472625,Bank BNI,Tabungan,Aktif,2015-03-12,3753381,1720550,1676443,37,0,5919638
ACC000364,3271017007770272,3878020307,Bank OCBC NISP,Giro,Aktif,2021-04-18,7510386,1288890,1103349,98,0,3152135
ACC000365,3671014706730273,7287353700,Bank BRI,Tabungan,Aktif,2022-03-31,24418559,1614038,1269955,136,1,11173640
ACC000366,3671010102710274,1321279575,Bank CIMB Niaga,Giro,Aktif,2018-03-12,36938765,2249505,1731898,55,0,32906073
ACC000367,3271015012010275,1341611359,Bank BNI,Giro,Aktif,2018-09-04,16660333,970773,732444,65,2,9741195
ACC000368,3671015106800276,1686902787,Bank BCA,Giro,Aktif,2023-11-28,7300063,637668,527941,28,0,10099504
ACC000369,3671012601770277,4457286733,Bank OCBC NISP,Tabungan,Aktif,2017-04-27,71701693,3346773,2346385,197,3,58828639
ACC000370,3671012601770277,1073799749,BPR Mitra Usaha,Tabungan,Aktif,2015-06-09,101869994,3634882,2554571,135,0,127219345
ACC000371,3671012112960278,4420856260,BPR Mitra Usaha,Giro,Aktif,2024-02-28,28266909,2712575,2223714,98,2,19899131
ACC000372,3172015809940279,8275975030,Bank Permata,Giro,Aktif,2020-04-01,4052915,774792,717892,187,2,1921219
ACC000373,3271015406730280,7277616913,Bank Danamon,Tabungan,Aktif,2022-03-20,34400822,3995824,3551326,32,0,60122436
ACC000374,3271015406730280,1441793921,Bank OCBC NISP,Tabungan,Aktif,2019-02-24,23023130,2999738,2621258,172,2,25478063
ACC000375,3271011110830281,1592273938,Bank Permata,Giro,Aktif,2023-08-31,28609645,2117721,1806935,175,0,32169392
ACC000376,3271014412020282,9548859744,BNI,Giro,Aktif,2020-07-21,5219006,541149,425030,67,0,7372851
ACC000377,3671012112740283,6949650094,Bank Panin,Tabungan,Aktif,2022-10-14,24996001,2403676,1842174,192,0,43870224
ACC000378,3275015606930284,1341936385,Bank BRI,Giro,Aktif,2025-06-25,16466711,1143989,917035,170,0,12331482
ACC000379,3171011605800285,9481789608,Bank CIMB Niaga,Tabungan,Aktif,2016-09-30,14647183,1058099,850814,71,0,6003923
ACC000380,3174011204850286,6903330330,Bank BNI,Tabungan,Aktif,2024-01-28,10245794,811039,656775,54,0,11746242
ACC000381,3174011204850286,1538024701,Bank OCBC NISP,Tabungan,Aktif,2024-09-20,8996409,823595,717164,38,0,12513015
ACC000382,3674015803650287,4959776203,Bank BNI,Giro,Dormant,2025-01-04,3386311,318728,282445,123,0,461624
ACC000383,3671012502750288,1870364501,Bank CIMB Niaga,Tabungan,Aktif,2020-12-02,31147658,2719837,2091410,103,0,23586209
ACC000384,3671012502750288,8620115398,Bank Mandiri,Giro,Aktif,2017-05-14,26584941,2616056,2235778,87,0,30248152
ACC000385,3671015506840289,4154761668,BPR Mitra Usaha,Giro,Dormant,2015-02-14,40259924,1930849,1398977,25,0,8004000
ACC000386,3174011506910290,6788700049,Bank Mandiri,Giro,Aktif,2016-03-17,24330109,7762730,7488678,35,0,25132787
ACC000387,3174011506910290,1334585609,BPR Mitra Usaha,Giro,Aktif,2020-07-10,138467074,6849487,4827368,153,0,242972046
ACC000388,3671010203670291,8863472510,Bank Permata,Giro,Aktif,2020-09-26,49374298,1923433,1404564,150,0,61135122
ACC000389,3671010203670291,5085928138,Bank BRI,Tabungan,Aktif,2023-02-22,3020337,1517607,1467912,178,0,3390248
ACC000390,3671010507780292,3714769032,Bank BCA,Giro,Aktif,2024-02-15,4469119,2279556,2214257,31,0,2332886
ACC000391,3671010507780292,1503338583,Bank Mandiri,Giro,Aktif,2025-08-04,3799983,2706725,2626991,65,0,4435287
ACC000392,3671014609770293,4138978721,Bank OCBC NISP,Tabungan,Aktif,2021-07-23,10218677,1625303,1462781,106,0,5418270
ACC000393,3276014810660294,3448042244,Bank BRI,Giro,Aktif,2015-07-11,24231420,1959022,1478502,119,0,12023138
ACC000394,3671011009710295,4535004417,Bank BRI,Giro,Aktif,2022-01-25,8383528,1715675,1586048,65,0,12899223
ACC000395,3174016406010296,4988606543,Bank BCA,Giro,Aktif,2024-08-17,8218002,722541,583011,52,0,13239471
ACC000396,3671012909790297,7716478840,BPR Mitra Usaha,Giro,Aktif,2021-02-12,2140208,2150753,2101545,92,0,2344757
ACC000397,3674015312950298,5806950413,Bank BRI,Giro,Aktif,2023-07-29,2150662,893326,864345,153,1,1589314
ACC000398,3671015702730299,2811006055,Bank OCBC NISP,Giro,Aktif,2024-11-26,9611777,2477041,2296938,49,0,13535731
ACC000399,3671015702730299,9343456944,Bank OCBC NISP,Giro,Aktif,2019-01-24,23553748,1984833,1629427,131,0,9711441
ACC000400,3175016005940300,8617264995,Bank Permata,Tabungan,Aktif,2020-08-11,24395580,1571951,1304781,178,0,31255354
ACC000401,3175016005940300,5450448343,Bank Danamon,Tabungan,Aktif,2021-05-19,45606629,2196490,1701129,81,0,46867472
