application_id,NIK,cif_number,application_date,customer_type,company_name,legal_entity,owner_name,owner_gender,owner_age,owner_marital_status,owner_education,province,city,district,region,branch_name,industry,sub_industry,business_age_year,employee_count,monthly_turnover_est,transaction_frequency_monthly,loan_requested,jenis_kredit_diajukan,tenor_diajukan_bulan,tujuan_penggunaan_kredit,collateral_type,collateral_location,collateral_province,collateral_city,collateral_size_m2,collateral_market_value,collateral_liquidation_value,collateral_ratio,certificate_type,ownership_match,estimated_dsr,eligibility_score,label,rm_id,status_dhn,dhn_alasan,slik_n_loans,slik_worst_collectability,slik_n_banks,slik_total_outstanding,slik_total_installment_other,slik_avg_tenor_month,slik_has_macet,slik_has_credit_history,bank_n_accounts,bank_best_avg_balance_6m,bank_total_avg_credit,bank_total_avg_debit,bank_total_overdraft_6m,bank_current_balance_total,bank_best_current_balance,bank_any_dormant,net_profit_2024,net_profit_2025,operating_cashflow_2024,operating_cashflow_2025,revenue_2024,revenue_2025,total_asset_2024,total_asset_2025,total_liability_2024,total_liability_2025,revenue_growth_pct,profit_margin_2025,liability_to_asset_2025,agunan_kelurahan,land_area_m2,building_area_m2,nilai_tanah_per_m2,nilai_bangunan_per_m2,rm_name,rm_branch_name,rm_region,jabatan,level,kapasitas_max_nasabah,join_date,dsr_capped,is_female_owner,has_dhn_flag,bunga_persen_diajukan,cicilan_bulanan_pengajuan,loan_to_annual_revenue,kategori_tenor_diajukan,kategori_nominal_diajukan,flag_kur_di_luar_plafon
APP202600023,3175015609750023,CIF1000023,2026-07-14,UMKM,PT Wijaya Abadi,UD,Suryani Firmansyah,P,51,Menikah,S2,DKI Jakarta,Jakarta Timur,Cengkareng,Region 2,KCP Kelapa Gading Bukit,Perdagangan,Grosir Pakaian,17,12,826255,176,750000000,KMK,18,Modal kerja pembelian stok barang dagangan Grosir Pakaian,Tanah,"Menteng, Jakarta Pusat",DKI Jakarta,Jakarta Pusat,368.6,18746996000,14997596800,25.0,SHM,Ya,3.0,0.51,Ditolak,RM0110,Tidak,Tidak Berlaku,3.0,3.0,2.0,253777513.0,18863099.0,44.0,0.0,1,1,11638176,506039,378266,0,699733,699733,1,922481.0,634859.0,900019.0,586164.0,12156280.0,9915061.0,14952113.0,18235169.0,8472484.0,8681780.0,-0.1844,0.064,0.4761,Menteng,368.6,0.0,50860000,6330000,Irfan Tanjung,KCP Kelapa Gading Bukit,Kantor Wilayah Jakarta Kemayoran,Relationship Banking Officer,Junior RB,8,2021-03-18,3.0,1,0,11.0,48541667.0,75.643,Menengah (13-36 bln),>500jt (KMK/KI saja),0
APP202600024,3174015202890024,CIF1000024,2025-09-15,UMKM,PT Wibowo Jaya,UD,Nina Siregar,P,37,Cerai Hidup,D3,DKI Jakarta,Jakarta Selatan,Kramat Jati,Region 3,KCP Kramat Raya,Perdagangan,Grosir Pakaian,2,55,1434237,59,500000000,KUR,24,Tambahan modal kerja usaha Grosir Pakaian,Tanah,"Kelapa Gading Barat, Jakarta Utara",DKI Jakarta,Jakarta Utara,137.8,3008174000,2406539200,6.02,HGB,Ya,3.0,0.742,Diterima,RM0069,Tidak,Tidak Berlaku,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,13958479,1199517,1010439,0,14396196,14396196,0,906292.0,743323.0,907446.0,831687.0,23682449.0,17210849.0,45114192.0,31480282.0,12194088.0,11954112.0,-0.2733,0.0432,0.3797,Kelapa Gading Barat,137.8,0.0,21830000,4870000,Joko Santoso,KCP Kramat Raya,Kantor Wilayah Jakarta Kemayoran,Relationship Banking Officer,Junior RB,8,2024-11-12,3.0,1,0,6.0,23333333.0,29.051,Menengah (13-36 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202600025,3671010906920025,CIF1000025,2025-04-06,UMKM,CV Hutapea Makmur,CV,Hadi Rahman,L,34,Menikah,S1,Banten,Tangerang,Cengkareng,Region 4,KCP Tangerang Kota,Kuliner,Restoran,19,60,556324,107,1000000000,KMK,12,Modal kerja pembelian bahan baku harian usaha Restoran,Rumah,"Kramat Jati, Jakarta Timur",DKI Jakarta,Jakarta Timur,807.3,9196592000,7357273600,9.2,SHM,Ya,3.0,0.712,Diterima,RM0140,Tidak,Tidak Berlaku,2.0,1.0,2.0,178669216.0,7001246.0,30.0,0.0,1,1,2805333,387712,333586,0,3303512,3303512,0,890783.0,710382.0,751140.0,989121.0,6778815.0,6675891.0,10993957.0,8816953.0,4913085.0,4026688.0,-0.0152,0.1064,0.4567,Kramat Jati,376.1,431.2,18720000,5000000,Bambang Lubis,KCP Tangerang Kota,Kantor Wilayah Jakarta BSD,Relationship Banking Officer,Senior RB,12,2024-09-06,3.0,0,0,11.0,92500000.0,149.793,Pendek (<=12 bln),>500jt (KMK/KI saja),0
APP202600026,3671011103970026,CIF1000026,2025-09-26,UMKM,PT Hutapea Abadi,PT,Wahyu Susanto,L,29,Cerai Mati,S1,Banten,Tangerang,Tebet,Region 3,KCP Bekasi Timur,Transportasi,Rental Kendaraan,8,59,833211,78,100000000,KI,36,Pembelian armada kendaraan tambahan usaha Rental Kendaraan,Gudang,"Duren Tiga, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,273.2,4645488000,3716390400,46.45,SHM,Ya,3.0,0.775,Diterima,RM0209,Tidak,Tidak Berlaku,2.0,1.0,2.0,197951004.0,9135329.0,54.0,0.0,1,1,5503460,831724,773204,0,406343,406343,1,1150751.0,1200264.0,1148551.0,1246386.0,9227956.0,9998537.0,16881847.0,15670090.0,6873134.0,5211978.0,0.0835,0.12,0.3326,Duren Tiga,123.4,149.8,30350000,6010000,Anton Kurniawan,KCP Bekasi Timur,Kantor Wilayah 15 (Jakarta Timur),Relationship Banking Officer,Junior RB,12,2017-12-24,3.0,0,0,10.0,3611111.0,10.001,Menengah (13-36 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202600027,3276017107930027,CIF1000027,2025-03-10,UMKM,PT Hutapea Sejahtera,PT,Dewi Santoso,P,33,Belum Menikah,D3,Jawa Barat,Depok,Tebet,Region 2,KCP Tangerang Kota,Manufaktur,Konveksi,7,54,8880239,121,50000000,KMK,12,Modal kerja pembelian bahan baku produksi Konveksi,Ruko,"Bintara, Bekasi",Jawa Barat,Bekasi,266.9,1757723000,1406178400,35.15,SHM,Ya,0.52,0.796,Diterima,RM0138,Tidak,Tidak Berlaku,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,161959428,9219327,6872523,0,19157373,19157373,1,11341413.0,20395180.0,13508411.0,24942658.0,77593543.0,106562878.0,108606543.0,173614259.0,62439727.0,90118900.0,0.3733,0.1914,0.5191,Bintara,168.1,98.8,8270000,3720000,Nina Hidayat,KCP Tangerang Kota,Kantor Wilayah Jakarta BSD,Relationship Banking Officer,Senior RB,14,2022-10-20,0.52,1,0,11.0,4625000.0,0.469,Pendek (<=12 bln),<=50jt (KUR Mikro),0
APP202600028,3671011204840028,CIF1000028,2025-01-25,UMKM,CV Susanto Jaya,PT,Fauzi Halim,L,42,Belum Menikah,S1,Banten,Tangerang,Kramat Jati,Region 4,KCP Puri Indah,Jasa,Percetakan,11,53,2177058,73,200000000,KUR,12,Tambahan modal kerja usaha Percetakan,Tanah,"Kelapa Gading Barat, Jakarta Utara",DKI Jakarta,Jakarta Utara,352.6,7510380000,6008304000,37.55,HGB,Ya,3.0,0.817,Diterima,RM0136,Tidak,Tidak Berlaku,2.0,1.0,1.0,90834518.0,3578786.0,42.0,0.0,1,2,8546525,3451182,3202675,3,13759474,7055593,0,1467823.0,2193575.0,1917182.0,3019384.0,21127920.0,26124704.0,31312657.0,30152398.0,6481821.0,15606884.0,0.2365,0.084,0.5176,Kelapa Gading Barat,352.6,0.0,21300000,5220000,Joko Situmorang,KCP Puri Indah,Kantor Wilayah Jakarta BSD,Relationship Banking Officer,Senior RB,10,2018-10-01,3.0,0,0,6.0,17666667.0,7.656,Pendek (<=12 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202600029,3671010311920029,CIF1000029,2025-02-23,UMKM,UD Permana Makmur,UD,Rudi Situmorang,L,34,Cerai Hidup,SMA/SMK,Banten,Tangerang,Kramat Jati,Region 1,KCP Rawamangun,Transportasi,Ekspedisi Kecil,9,57,4284387,74,1000000000,KI,60,Pembelian armada kendaraan tambahan usaha Ekspedisi Kecil,Rumah,"Kramat Jati, Jakarta Timur",DKI Jakarta,Jakarta Timur,216.2,2731330000,2185064000,2.73,HGB,Ya,3.0,0.654,Diterima,RM0178,Tidak,Tidak Berlaku,1.0,2.0,1.0,100681439.0,12884556.0,12.0,0.0,1,1,54311006,3068831,2457964,0,53245717,53245717,0,3797129.0,4804082.0,5055490.0,5483158.0,42443075.0,51412655.0,84166739.0,89721501.0,49733199.0,50762852.0,0.2113,0.0934,0.5658,Kramat Jati,135.5,80.7,17120000,5100000,Hendra Lubis,KCP Rawamangun,Kantor Wilayah 15 (Jakarta Timur),Relationship Banking Officer,Senior RB,17,2019-10-05,3.0,0,0,10.0,25000000.0,19.45,Panjang (>36 bln),>500jt (KMK/KI saja),0
APP202600030,3671016012760030,CIF1000030,2025-04-16,UMKM,PT Firmansyah Jaya,PT,Retno Lubis,P,50,Cerai Mati,D3,Banten,Tangerang,Kramat Jati,Region 3,KCP Pecenongan,Perdagangan,Distributor Elektronik,7,26,1343890,169,750000000,KMK,24,Modal kerja pembelian stok barang dagangan Distributor Elektronik,Tanah,"Poris Plawad, Tangerang",Banten,Tangerang,236.4,1881744000,1505395200,2.51,SHM,Tidak,3.0,0.775,Diterima,RM0057,Tidak,Tidak Berlaku,2.0,1.0,2.0,507105709.0,12075486.0,54.0,0.0,1,1,11035460,1218652,1068510,0,5855850,5855850,0,1211293.0,1638579.0,1114757.0,1592578.0,14785336.0,16126681.0,17066486.0,26154347.0,6989492.0,9946404.0,0.0907,0.1016,0.3803,Poris Plawad,236.4,0.0,7960000,3260000,Andi Hutapea,KCP Pecenongan,Kantor Wilayah Jakarta Kemayoran,Relationship Banking Officer,Senior RB,19,2021-03-09,3.0,1,0,11.0,38125000.0,46.507,Menengah (13-36 bln),>500jt (KMK/KI saja),0
APP202600031,3174015008940031,CIF1000031,2025-02-15,UMKM,CV Simanjuntak Abadi,UD,Lestari Nugroho,P,32,Cerai Mati,SMA/SMK,DKI Jakarta,Jakarta Selatan,Cengkareng,Region 2,KCP Bogor Baru,Pertanian,Peternakan Ayam,17,10,787725,95,100000000,KMK,18,Modal kerja operasional usaha Peternakan Ayam,Ruko,"Sukabumi Selatan, Jakarta Barat",DKI Jakarta,Jakarta Barat,658.8,9787176000,7829740800,97.87,HGB,Ya,3.0,0.789,Diterima,RM0238,Tidak,Tidak Berlaku,1.0,1.0,1.0,473446160.0,11095515.0,48.0,0.0,1,1,11831269,753986,609158,2,5959152,5959152,0,753695.0,1225626.0,807713.0,1292935.0,6384657.0,9452702.0,8614240.0,13997046.0,2973700.0,8675235.0,0.4805,0.1297,0.6198,Sukabumi Selatan,387.2,271.6,21980000,4700000,Budi Suryadi,KCP Bogor Baru,Kantor Wilayah 15 (Jakarta Timur),Relationship Banking Officer,Junior RB,11,2019-08-02,3.0,1,0,11.0,6472222.0,10.579,Menengah (13-36 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202600032,3276015701910032,CIF1000032,2025-02-15,UMKM,UD Pratama Jaya,UD,Siti Saputra,P,35,Cerai Mati,SMA/SMK,Jawa Barat,Depok,Serpong,Region 1,KCP Pasar Minggu,Kuliner,Warung Makan,9,60,1818830,91,150000000,KUR,36,Tambahan modal kerja usaha Warung Makan,Gudang,"Kemiri Muka, Depok",Jawa Barat,Depok,144.1,961289000,769031200,6.41,HGB,Ya,2.7,0.777,Diterima,RM0039,Tidak,Tidak Berlaku,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,24776114,1545382,1188837,0,30046668,30046668,0,1676519.0,2040401.0,1980478.0,2562670.0,15248500.0,21825967.0,22506828.0,38173860.0,12249129.0,18933300.0,0.4314,0.0935,0.496,Kemiri Muka,72.5,71.6,10010000,3290000,Desi Hutapea,KCP Pasar Minggu,Kantor Wilayah Jakarta Senayan,Relationship Banking Officer,Junior RB,15,2025-12-02,2.7,1,0,6.0,4916667.0,6.873,Menengah (13-36 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202600033,3175012912660033,CIF1000033,2025-12-11,UMKM,PT Wibowo Jaya,UD,Slamet Siregar,L,60,Cerai Hidup,S2,DKI Jakarta,Jakarta Timur,Bekasi Timur,Region 2,KCP Sunter,Pertanian,Peternakan Ayam,10,46,1073829,42,750000000,KI,54,Pengembangan lahan/kandang usaha Peternakan Ayam,Gudang,"Gunung, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,623.9,16354946000,13083956800,21.81,HGB,Tidak,3.0,0.624,Diterima,RM0100,Tidak,Tidak Berlaku,1.0,2.0,1.0,39868335.0,3346600.0,24.0,0.0,1,2,26565572,1911975,1439437,0,35507548,30677214,0,1095506.0,784089.0,1032533.0,639940.0,14459719.0,12885957.0,17642243.0,17313458.0,6390498.0,11353397.0,-0.1088,0.0608,0.6558,Gunung,368.8,255.1,40210000,5980000,Agus Kurniawan,KCP Sunter,Kantor Wilayah Jakarta Kemayoran,Relationship Banking Officer,Senior RB,25,2018-08-29,3.0,0,0,10.0,20138889.0,58.203,Panjang (>36 bln),>500jt (KMK/KI saja),0
APP202600034,3671014110870034,CIF1000034,2026-05-17,UMKM,PT Setiawan Abadi,UD,Yanti Saputra,P,39,Belum Menikah,SMA/SMK,Banten,Tangerang,Sukmajaya,Region 2,KCP Karawaci,Transportasi,Ekspedisi Kecil,2,59,1773081,45,750000000,KMK,24,Modal kerja operasional armada Ekspedisi Kecil,Ruko,"Rawa Buntu, Tangerang Selatan",Jawa Barat,Tangerang Selatan,290.0,2386375000,1909100000,3.18,HGB,Ya,3.0,0.348,Ditolak,RM0147,Tidak,Tidak Berlaku,3.0,3.0,3.0,542065675.0,25108673.0,32.0,0.0,1,1,9295913,1823399,1619864,0,14790510,14790510,0,1938121.0,1479181.0,2382342.0,1899154.0,24608988.0,21276976.0,32976241.0,41781398.0,13058887.0,9244733.0,-0.1354,0.0695,0.2213,Rawa Buntu,142.3,147.7,12940000,3690000,Anton Permana,KCP Karawaci,Kantor Wilayah Jakarta BSD,Relationship Banking Officer,Junior RB,6,2015-10-03,3.0,1,0,11.0,38125000.0,35.249,Menengah (13-36 bln),>500jt (KMK/KI saja),0
APP202600035,3671015108920035,CIF1000035,2026-03-27,UMKM,UD Handoko Abadi,CV,Yanti Wibowo,P,34,Cerai Hidup,SMA/SMK,Banten,Tangerang,Kramat Jati,Region 3,KCP Menteng Raya,Pertanian,Distributor Hasil Tani,5,54,1224513,135,150000000,KI,60,Pengembangan lahan/kandang usaha Distributor Hasil Tani,Ruko,"Cakung Barat, Jakarta Timur",DKI Jakarta,Jakarta Timur,371.1,3060644000,2448515200,20.4,HGB,Ya,3.0,0.711,Diterima,RM0047,Tidak,Tidak Berlaku,1.0,2.0,1.0,32577012.0,1162749.0,48.0,0.0,1,2,9125043,2468248,2207911,0,9871418,5164330,0,491160.0,849647.0,444873.0,1035865.0,11161331.0,14694160.0,21704786.0,20911532.0,8728071.0,9025957.0,0.3165,0.0578,0.4316,Cakung Barat,185.0,186.1,12480000,4040000,Sutrisno Rahman,KCP Menteng Raya,Kantor Wilayah Jakarta Kemayoran,Relationship Banking Officer,Junior RB,18,2020-11-06,3.0,1,0,10.0,3750000.0,10.208,Panjang (>36 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202600036,3671014712870036,CIF1000036,2025-04-23,UMKM,UD Hutapea Makmur,PT,Novi Suryadi,P,39,Cerai Hidup,SMA/SMK,Banten,Tangerang,Sukmajaya,Region 1,KCP Pulo Gadung,Kuliner,Bakery,5,12,3363266,157,500000000,KUR,18,Tambahan modal kerja usaha Bakery,Ruko,"Cakung Barat, Jakarta Timur",DKI Jakarta,Jakarta Timur,604.3,4637315000,3709852000,9.27,HGB,Ya,3.0,0.584,Diterima,RM0201,Tidak,Tidak Berlaku,3.0,2.0,3.0,94980463.0,4833897.0,48.0,0.0,1,2,33956428,4413873,3620171,0,41730247,33762838,0,981452.0,1068742.0,1149392.0,1093326.0,36154774.0,40359203.0,55628224.0,68572532.0,24531339.0,35197137.0,0.1163,0.0265,0.5133,Cakung Barat,344.0,260.3,10870000,3450000,Dewi Pratama,KCP Pulo Gadung,Kantor Wilayah 15 (Jakarta Timur),Relationship Banking Officer,Junior RB,7,2018-09-11,3.0,1,0,6.0,30277778.0,12.389,Menengah (13-36 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202600037,3175012901750037,CIF1000037,2025-10-06,UMKM,UD Halim Makmur,PT,Fauzi Situmorang,L,51,Cerai Mati,S1,DKI Jakarta,Jakarta Timur,Sukmajaya,Region 3,KC Gatot Subroto,Perdagangan,Toko Alat Tulis,16,64,1191108,43,50000000,KI,42,Perluasan/renovasi tempat usaha Toko Alat Tulis,Rumah,"Cakung Barat, Jakarta Timur",DKI Jakarta,Jakarta Timur,439.5,4043613000,3234890400,80.87,HGB,Ya,3.0,0.76,Diterima,RM0013,Tidak,Tidak Berlaku,2.0,1.0,2.0,443116149.0,24015750.0,42.0,0.0,1,2,12791362,2144660,1827066,0,9021796,7830162,1,577422.0,656458.0,731245.0,882118.0,12186115.0,14293300.0,16278708.0,18536348.0,7373724.0,5773902.0,0.1729,0.0459,0.3115,Cakung Barat,290.4,149.1,12040000,3670000,Indah Pratama,KC Gatot Subroto,Kantor Wilayah Jakarta Senayan,Relationship Banking Officer,Senior RB,12,2024-10-31,3.0,0,0,10.0,1607143.0,3.498,Panjang (>36 bln),<=50jt (KUR Mikro),0
APP202600038,3671016303970038,CIF1000038,2026-01-09,UMKM,UD Saputra Mandiri,PT,Melati Tanjung,P,29,Belum Menikah,D3,Banten,Tangerang,Tebet,Region 3,KCP Cikini,Perdagangan,Toko Sembako,2,17,1660997,44,50000000,KUR,18,Tambahan modal kerja usaha Toko Sembako,Tanah,"Cakung Barat, Jakarta Timur",DKI Jakarta,Jakarta Timur,119.3,1513917000,1211133600,30.28,SHM,Ya,3.0,0.773,Diterima,RM0084,Tidak,Tidak Berlaku,3.0,1.0,3.0,239809950.0,13078135.0,24.0,0.0,1,1,20979956,1005472,779887,0,8508335,8508335,0,2890621.0,4176473.0,2844741.0,5427591.0,15872560.0,19931968.0,21676456.0,34445540.0,12744169.0,8121790.0,0.2558,0.2095,0.2358,Cakung Barat,119.3,0.0,12690000,3860000,Yudi Rahman,KCP Cikini,Kantor Wilayah Jakarta Kemayoran,Relationship Banking Officer,Junior RB,12,2020-02-08,3.0,1,0,6.0,3027778.0,2.509,Menengah (13-36 bln),<=50jt (KUR Mikro),0
APP202600039,3671010304670039,CIF1000039,2026-01-29,UMKM,CV Siregar Sejahtera,UD,Yudi Hutapea,L,59,Cerai Mati,S2,Banten,Tangerang,Bekasi Timur,Region 4,KCP Cilandak,Jasa,Jasa Konstruksi Kecil,12,35,2212933,142,750000000,KI,54,Pembelian peralatan/mesin usaha Jasa Konstruksi Kecil,Rumah,"Cakung Barat, Jakarta Timur",DKI Jakarta,Jakarta Timur,189.3,1505223000,1204178400,2.01,SHM,Ya,3.0,0.786,Diterima,RM0036,Tidak,Tidak Berlaku,1.0,1.0,1.0,134408127.0,5132348.0,60.0,0.0,1,1,22567640,1472933,1098858,0,35663986,35663986,0,1889800.0,1653637.0,2492913.0,1422257.0,23040851.0,26555204.0,33916152.0,42500895.0,13167118.0,29020161.0,0.1525,0.0623,0.6828,Cakung Barat,106.8,82.5,10610000,4510000,Indah Tanjung,KCP Cilandak,Kantor Wilayah Jakarta Senayan,Relationship Banking Officer,Senior RB,20,2025-02-10,3.0,0,0,10.0,20138889.0,28.243,Panjang (>36 bln),>500jt (KMK/KI saja),0
APP202600040,3671015003850040,CIF1000040,2026-08-17,UMKM,UD Kurniawan Jaya,UD,Melati Pratama,P,41,Cerai Hidup,S2,Banten,Tangerang,Serpong,Region 1,KCP Cikini,Kuliner,Bakery,7,76,2306291,108,50000000,KMK,18,Modal kerja pembelian bahan baku harian usaha Bakery,Ruko,"Cakung Barat, Jakarta Timur",DKI Jakarta,Jakarta Timur,299.5,2558604000,2046883200,51.17,HGB,Ya,1.4,0.752,Diterima,RM0077,Tidak,Tidak Berlaku,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,51044224,4191953,3183885,1,110872633,77682133,0,3979327.0,3228227.0,3916557.0,2949177.0,30693889.0,27675499.0,49999534.0,48509982.0,15864936.0,21526164.0,-0.0983,0.1166,0.4437,Cakung Barat,147.7,151.8,13140000,4070000,Rudi Firmansyah,KCP Cikini,Kantor Wilayah Jakarta Kemayoran,Relationship Banking Officer,Junior RB,10,2021-02-12,1.4,1,0,11.0,3236111.0,1.807,Menengah (13-36 bln),<=50jt (KUR Mikro),0
APP202600041,3276015003770041,CIF1000041,2026-02-03,UMKM,CV Wibowo Makmur,CV,Rina Hutapea,P,49,Belum Menikah,D3,Jawa Barat,Depok,Kramat Jati,Region 4,KCP Pondok Indah,Transportasi,Rental Kendaraan,19,4,1324188,184,300000000,KI,42,Pembelian armada kendaraan tambahan usaha Rental Kendaraan,Rumah,"Kramat Jati, Jakarta Timur",DKI Jakarta,Jakarta Timur,223.9,3275676000,2620540800,10.92,HGB,Ya,3.0,0.851,Diterima,RM0031,Tidak,Tidak Berlaku,1.0,1.0,1.0,183819739.0,6381729.0,36.0,0.0,1,1,8209639,1332084,1221807,0,12056231,12056231,0,1243002.0,1501908.0,1657558.0,1652290.0,13334717.0,15890265.0,18805020.0,27081272.0,10051974.0,15672078.0,0.1916,0.0945,0.5787,Kramat Jati,142.2,81.7,20140000,5040000,Krisna Kurniawan,KCP Pondok Indah,Kantor Wilayah Jakarta Senayan,Relationship Banking Officer,Junior RB,16,2016-04-11,3.0,1,0,10.0,9642857.0,18.879,Panjang (>36 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202600042,3271010505890042,CIF1000042,2026-06-10,UMKM,UD Setiawan Mandiri,CV,Andi Permana,L,37,Menikah,S2,Jawa Barat,Bogor,Sukmajaya,Region 4,KCP Cikarang,Kuliner,Restoran,19,15,4304742,147,150000000,KMK,24,Modal kerja pembelian bahan baku harian usaha Restoran,Tanah,"Rawa Buntu, Tangerang Selatan",Jawa Barat,Tangerang Selatan,175.3,2008938000,1607150400,13.39,SHM,Ya,3.0,0.432,Ditolak,RM0211,Tidak,Tidak Berlaku,2.0,4.0,2.0,112633644.0,12071758.0,30.0,0.0,1,1,46191774,3156187,2541945,0,74216678,74216678,0,3584613.0,3892879.0,3942921.0,3834443.0,41539269.0,51656906.0,57425498.0,97652987.0,19406090.0,58033865.0,0.2436,0.0754,0.5943,Rawa Buntu,175.3,0.0,11460000,4270000,Eko Hutapea,KCP Cikarang,Kantor Wilayah 15 (Jakarta Timur),Relationship Banking Officer,Senior RB,22,2016-12-06,3.0,0,0,11.0,7625000.0,2.904,Menengah (13-36 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202600043,3271015910980043,CIF1000043,2025-10-27,UMKM,CV Kusuma Sejahtera,CV,Wati Santoso,P,28,Cerai Hidup,S1,Jawa Barat,Bogor,Bekasi Timur,Region 1,KCP Blok M,Pertanian,Distributor Hasil Tani,14,18,1057444,154,50000000,KUR,24,Tambahan modal kerja usaha Distributor Hasil Tani,Rumah,"Menteng, Jakarta Pusat",DKI Jakarta,Jakarta Pusat,768.0,23046560000,18437248000,460.93,HGB,Ya,2.21,0.66,Diterima,RM0022,Tidak,Tidak Berlaku,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,10018557,919489,679589,0,8523101,8523101,0,1167306.0,1215247.0,1488876.0,1202506.0,12327825.0,12689331.0,15978207.0,15892399.0,9916083.0,10743168.0,0.0293,0.0958,0.676,Menteng,361.6,406.4,57340000,5690000,Agus Hidayat,KCP Blok M,Kantor Wilayah Jakarta Senayan,Relationship Banking Officer,Senior RB,22,2017-03-03,2.21,1,0,6.0,2333333.0,3.94,Menengah (13-36 bln),<=50jt (KUR Mikro),0
APP202600044,3271014201950044,CIF1000044,2026-03-13,UMKM,PT Gunawan Abadi,CV,Wati Santoso,P,31,Menikah,S1,Jawa Barat,Bogor,Bekasi Timur,Region 3,KCP Cipondoh,Manufaktur,Konveksi,1,36,3270136,90,100000000,KMK,24,Modal kerja pembelian bahan baku produksi Konveksi,Ruko,"Duren Tiga, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,725.6,11092374000,8873899200,110.92,SHM,Ya,3.0,0.554,Diterima,RM0155,Tidak,Tidak Berlaku,2.0,1.0,1.0,181289855.0,12560573.0,30.0,0.0,1,1,71759683,3087456,2354100,0,48173163,48173163,0,7379593.0,6808223.0,9447753.0,9137200.0,36400483.0,39241634.0,55818260.0,58365652.0,36995221.0,14608625.0,0.0781,0.1735,0.2503,Duren Tiga,365.5,360.1,25580000,4840000,Sutrisno Gunawan,KCP Cipondoh,Kantor Wilayah Jakarta BSD,Relationship Banking Officer,Junior RB,7,2016-11-28,3.0,1,0,11.0,5083333.0,2.548,Menengah (13-36 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202600045,3173012502730045,CIF1000045,2025-12-04,UMKM,PT Susanto Jaya,UD,Gunawan Permana,L,53,Cerai Mati,S1,DKI Jakarta,Jakarta Barat,Cengkareng,Region 3,KC BSD,Pertanian,Peternakan Ayam,10,51,8197395,73,150000000,KUR,12,Tambahan modal kerja usaha Peternakan Ayam,Ruko,"Sukabumi Selatan, Jakarta Barat",DKI Jakarta,Jakarta Barat,100.5,1582396000,1265916800,10.55,SHM,Ya,3.0,0.59,Diterima,RM0159,Tidak,Tidak Berlaku,1.0,1.0,1.0,92054208.0,27573855.0,12.0,0.0,1,1,14912302,6853882,6661924,1,-476243,-476243,0,12822367.0,11383315.0,11369046.0,12674561.0,89212746.0,98368751.0,148405728.0,151086456.0,63498421.0,65202973.0,0.1026,0.1157,0.4316,Sukabumi Selatan,61.7,38.8,22320000,5290000,Krisna Permana,KC BSD,Kantor Wilayah Jakarta BSD,Relationship Banking Officer,Junior RB,6,2015-04-23,3.0,0,0,6.0,13250000.0,1.525,Pendek (<=12 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202600046,3275014502860046,CIF1000046,2025-07-21,UMKM,PT Saputra Sejahtera,PT,Tri Permana,P,40,Menikah,D3,Jawa Barat,Bekasi,Serpong,Region 1,KC BSD,Manufaktur,Pengolahan Makanan Ringan,15,38,477938,163,200000000,KI,48,Pembelian mesin produksi tambahan usaha Pengolahan Makanan Ringan,Rumah,"Paledang, Bogor",Jawa Barat,Bogor,282.1,1348611000,1078888800,6.74,SHM,Ya,3.0,0.668,Diterima,RM0157,Tidak,Tidak Berlaku,1.0,1.0,1.0,425276542.0,47480943.0,12.0,0.0,1,1,9599305,362028,260881,0,11990561,11990561,0,1011478.0,644676.0,927159.0,700494.0,8284586.0,5735258.0,10695318.0,7396585.0,6697028.0,3766536.0,-0.3077,0.1124,0.5092,Paledang,136.3,145.8,6450000,3220000,Iwan Panjaitan,KC BSD,Kantor Wilayah Jakarta BSD,Relationship Banking Officer,Senior RB,11,2016-04-29,3.0,1,0,10.0,5833333.0,34.872,Panjang (>36 bln),50-500jt (KUR Kecil/KMK/KI),0
