personId;displayName;email;phone;avgRate;responseCount;incidentCount;totalTicketReopenCount;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_001 \\ A_INTERNET_001_001_002;responses.createdAt;tanggal;respon_tanggal;responses.updatedAt;responses.userId;responses.userEmail;responses.userName;responses.phone;responses.indiHomeNum;responses.rate;responses.crewId;responses.selectedOptions;responses.comments;;responses.region_new;responses.region;responses.witel_new;responses.witel;responses.sto;responses.reopenCount;responses.ticketId;createdAt;updatedAt;crewId;groupedIncidents.A_IPTV \\ A_IPTV_001 \\ A_IPTV_001_001 \\ A_IPTV_001_001_002;groupedIncidents;responses.bookingId;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_001 \\ A_INTERNET_001_001_001;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_006;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_005;groupedIncidents.A_VOICE \\ A_VOICE_001 \\ A_VOICE_001_002 \\ A_VOICE_001_002_004;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_003 \\ A_INTERNET_001_003_003;groupedIncidents.A_IPTV \\ A_IPTV_001 \\ A_IPTV_001_003 \\ A_IPTV_001_003_001;groupedIncidents.A_IPTV \\ A_IPTV_001 \\ A_IPTV_001_003 \\ A_IPTV_001_003_002;groupedIncidents.A_VOICE \\ A_VOICE_001 \\ A_VOICE_001_002 \\ A_VOICE_001_002_009;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_004;groupedIncidents.A_VOICE \\ A_VOICE_001 \\ A_VOICE_001_002 \\ A_VOICE_001_002_005;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_002 \\ A_INTERNET_001_002_004,,,,,
TAW2BOGOR_046;nama teknisi;xxxx@email.com;88888888888;05.00;3;3;0;1;2021-12-21T16:37:36+07:00;21/12/2021;Des-21;2021-12-21T16:37:36+07:00;60a6d24aed9f9f6a84a9de1e;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;5;A2CBI033;Datang tepat waktu,Menyelesaikan gangguan dengan cepat;;;REGIONAL 2;DATEL CIBINONG;BOGOR;BOGOR;CBI;0;IN121009813;2021-04-25T11:14:12+07:00;2021-12-23T13:21:02+07:00;;;;;1;;;;;;1;;;;,,,,
TAW2BOGOR_046;nama teknisi;xxxx@email.com;88888888888;05.00;3;3;0;1;2021-12-23T13:21:02+07:00;23/12/2021;Des-21;2021-12-23T13:21:02+07:00;60a6c514ed9f9f6a842b1eb2;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;5;A2CBI036;Menyelesaikan gangguan dengan cepat;;;REGIONAL 2;DATEL CIBINONG;BOGOR;BOGOR;CBI;0;IN121319716;2021-04-25T11:14:12+07:00;2021-12-23T13:21:02+07:00;;;;;1;;;;;;1;;;;,,,,,
15882894;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;;2021-04-26T17:59:04+07:00;26/04/2021;Apr-21;2021-04-26T17:59:04+07:00;6040db28db8504001bef82ea;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;5;A2CBI030;Ramah,Menjelaskan penyebab gangguan,Menyelesaikan gangguan dengan cepat;;;REGIONAL 2;;BOGOR;BOGOR;CBI;0;IN97168778;2021-04-26T17:59:04+07:00;2021-04-26T17:59:04+07:00;;;;;1;;;;;;;;;;,,,
TAW5SBY_302;nama teknisi;xxxx@email.com;88888888888;03.00;2;2;0;;2021-04-27T15:56:00+07:00;27/04/2021;Apr-21;2021-04-27T15:56:00+07:00;5fe19a18fc04cc001ba8b140;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;3;F5IJK021;Penyelesaikan gangguan lambat;;;REGIONAL 5;REGIONAL 5;JAWA TIMUR;JAWA TIMUR;IJK;0;IN88293215;2021-04-27T15:56:00+07:00;2021-04-27T15:56:14+07:00;;;;;;;;2;;;;;;;,,,,,
TAW5SBY_302;nama teknisi;xxxx@email.com;88888888888;03.00;2;2;0;;2021-04-27T15:56:14+07:00;27/04/2021;Apr-21;2021-04-27T15:56:14+07:00;5fe19a18fc04cc001ba8b140;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;3;F5IJK021;Penyelesaikan gangguan lambat;;;REGIONAL 5;REGIONAL 5;JAWA TIMUR;JAWA TIMUR;IJK;0;IN88293215;2021-04-27T15:56:00+07:00;2021-04-27T15:56:14+07:00;;;;;;;;2;;;;;;;,,,,,
TAW2TANGERANG_300;nama teknisi;xxxx@email.com;88888888888;03.00;3;3;0;2;2021-11-07T17:47:19+07:00;07/11/2021;Nov-21;2021-11-07T17:47:19+07:00;60a6cca7ed9f9f6a84750d04;xxxx@email.com;nama pelanggan;88888888888;121xxxxxxx;1;F2CPA048;Penyelesaikan gangguan lambat;;;REGIONAL 2;DATEL CIPUTAT;TANGERANG;TANGERANG;CPA;0;IN116067628;2021-04-27T19:18:37+07:00;2021-11-07T17:47:19+07:00;;;;;;;1;;;;;;;;,,,,,
TAW2TANGERANG_300;nama teknisi;xxxx@email.com;88888888888;03.00;3;3;0;2;2021-10-26T08:59:28+07:00;26/10/2021;Okt-21;2021-10-26T08:59:28+07:00;60a6d875ed9f9f6a84e3a843;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;3;F2CPA048;Penyelesaikan gangguan lambat;;;REGIONAL 2;DATEL CIPUTAT;TANGERANG;TANGERANG;CPA;0;IN114050342;2021-04-27T19:18:37+07:00;2021-11-07T17:47:19+07:00;;;;;;;1;;;;;;;;,,,,,
TAW2TANGERANG_300;nama teknisi;xxxx@email.com;88888888888;03.00;3;3;0;2;2021-04-27T19:18:37+07:00;27/04/2021;Apr-21;2021-04-27T19:18:37+07:00;60660e970e5609001aa62b10;xxxx@email.com;nama pelanggan;88888888888;121xxxxxxx;5;F2CPA048;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 2;REGIONAL 2;TANGERANG;TANGERANG;CPA;0;IN97806316;2021-04-27T19:18:37+07:00;2021-11-07T17:47:19+07:00;;;;;;;1;;;;;;;;,
TAW5SBY_252;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;;2021-04-28T10:11:54+07:00;28/04/2021;Apr-21;2021-04-28T10:11:54+07:00;5fe19a18fc04cc001ba8b140;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;5;F5IJK015;Datang tepat waktu,Menyelesaikan gangguan dengan cepat;;;REGIONAL 5;REGIONAL 5;JAWA TIMUR;JAWA TIMUR;IJK;0;IN97885885;2021-04-28T10:11:54+07:00;2021-04-28T10:11:54+07:00;;;;;;;1;;;;;;;;,,,,
AP20960042;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;2;2021-04-28T11:01:37+07:00;28/04/2021;Apr-21;2021-04-28T11:01:37+07:00;606302e556702c001bd19550;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;5;A5NWI444;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 5;REGIONAL 5;MADIUN;MADIUN;WKU;0;IN97934520;2021-04-28T11:01:37+07:00;2021-12-13T11:07:26+07:00;;;;;;;;;;;;;;;,
AP20960042;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;2;2021-12-13T11:07:26+07:00;13/12/2021;Des-21;2021-12-13T11:07:26+07:00;60a6c8fced9f9f6a84530737;xxxx@email.com;nama pelanggan;88888888888;152xxxxxxx;5;A5NWI444;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 5;DATEL NGAWI;MADIUN;MADIUN;WKU;0;IN120064709;2021-04-28T11:01:37+07:00;2021-12-13T11:07:26+07:00;;;;;;;;;;;;;;;,
MAK74130340;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;1;2021-04-28T13:57:25+07:00;28/04/2021;Apr-21;2021-04-28T13:57:25+07:00;604c2466e98cdf001ad108e2;xxxx@email.com;nama pelanggan;88888888888;131xxxxxxx;5;F3RJW638;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 3;;BANDUNG BARAT;BANDUNG BARAT;RJW;0;IN97964872;2021-04-28T13:57:25+07:00;2022-01-02T10:43:15+07:00;;;;;1;;;;;;;;;;,
MAK74130340;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;1;2022-01-02T10:43:15+07:00;02/01/2022;Jan-22;2022-01-02T10:43:15+07:00;60a6cc8ced9f9f6a84748cf2;xxxx@email.com;nama pelanggan;88888888888;131xxxxxxx;5;F3RJW018;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 3;DATEL BANDUNG BARAT;BANDUNG BARAT;BANDUNG BARAT;RJW;0;IN122636703;2021-04-28T13:57:25+07:00;2022-01-02T10:43:15+07:00;;;;;1;;;;;;;;;;,
TAW2BOGOR_027;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;;2021-04-29T18:51:43+07:00;29/04/2021;Apr-21;2021-04-29T18:51:43+07:00;5feac97860aac2001aa74564;xxxx@email.com;nama pelanggan;88888888888;121xxxxxxx;5;A2BOO062;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 2;REGIONAL 2;JAKARTA;JAKARTA;BOO;0;IN87838912;2021-04-29T18:51:43+07:00;2021-04-29T18:51:43+07:00;;;;;1;;;;;;;;;;,
18950229;nama teknisi;xxxx@email.com;88888888888;0,125;5;5;0;4;2021-11-09T07:05:06+07:00;09/11/2021;Nov-21;2021-11-09T07:05:06+07:00;60a6c526ed9f9f6a842c2f12;xxxx@email.com;nama pelanggan;88888888888;111xxxxxxx;1;F1BNATA2;Penyelesaikan gangguan lambat;;;REGIONAL 1;DATEL ACEH;ACEH;ACEH;BNA;0;IN116271961;2021-04-30T20:52:54+07:00;2021-12-24T18:46:14+07:00;;;;;1;;;;;;;;;;,,,,
18950229;nama teknisi;xxxx@email.com;88888888888;0,125;5;5;0;4;2021-12-24T18:46:14+07:00;24/12/2021;Des-21;2021-12-24T18:46:14+07:00;60a6c526ed9f9f6a842c2904;xxxx@email.com;nama pelanggan;88888888888;111xxxxxxx;1;F1BNATA2;Tidak datang tepat waktu;;;REGIONAL 1;DATEL ACEH;ACEH;ACEH;BNA;0;IN119914661;2021-04-30T20:52:54+07:00;2021-12-24T18:46:14+07:00;;;;;1;;;;;;;;;;,,,,
18950229;nama teknisi;xxxx@email.com;88888888888;0,125;5;5;0;4;2021-04-30T20:52:54+07:00;30/04/2021;Apr-21;2021-04-30T20:52:54+07:00;608baed271e452001a3e6110;xxxx@email.com;nama pelanggan;88888888888;111xxxxxxx;3;F1BNATA7;Tidak datang tepat waktu;;;REGIONAL 1;REGIONAL 1;ACEH;ACEH;BNA;0;IN98116665;2021-04-30T20:52:54+07:00;2021-12-24T18:46:14+07:00;;;;;1;;;;;;;;;;,,,,
18950229;nama teknisi;xxxx@email.com;88888888888;0,125;5;5;0;4;2021-04-30T20:53:01+07:00;30/04/2021;Apr-21;2021-04-30T20:53:01+07:00;608baed271e452001a3e6110;xxxx@email.com;nama pelanggan;88888888888;111xxxxxxx;3;F1BNATA7;Tidak datang tepat waktu;;;REGIONAL 1;REGIONAL 1;ACEH;ACEH;BNA;0;IN98116665;2021-04-30T20:52:54+07:00;2021-12-24T18:46:14+07:00;;;;;1;;;;;;;;;;,,,,
18950229;nama teknisi;xxxx@email.com;88888888888;0,125;5;5;0;4;2021-12-19T21:14:44+07:00;19/12/2021;Des-21;2021-12-19T21:14:44+07:00;60a6d96bed9f9f6a84ea021d;xxxx@email.com;nama pelanggan;88888888888;111xxxxxxx;5;F1BNATA7;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 1;SUMATRA;ACEH;ACEH;BNA;0;IN120719505;2021-04-30T20:52:54+07:00;2021-12-24T18:46:14+07:00;;;;;1;;;;;;;;;;
H I92150254;nama teknisi;xxxx@email.com;88888888888;04.50;4;4;0;2;2021-05-01T15:22:50+07:00;01/05/2021;Mei-21;2021-05-01T15:22:50+07:00;5fdca1f2fc04cc001ba8b0fa;xxxx@email.com;nama pelanggan;88888888888;172xxxxxxx;4;A7SUG202;Menjelaskan penyebab gangguan;;;REGIONAL 7;REGIONAL 7;MAKASSAR;MAKASSAR;SUG;0;IN98127341;2021-05-01T15:22:50+07:00;2021-11-16T17:37:45+07:00;;;;;2;;;;;;;;;;,,,,,
H I92150254;nama teknisi;xxxx@email.com;88888888888;04.50;4;4;0;2;2021-05-01T15:23:00+07:00;01/05/2021;Mei-21;2021-05-01T15:23:00+07:00;5fdca1f2fc04cc001ba8b0fa;xxxx@email.com;nama pelanggan;88888888888;172xxxxxxx;4;A7SUG202;Menjelaskan penyebab gangguan;;;REGIONAL 7;REGIONAL 7;MAKASSAR;MAKASSAR;SUG;0;IN98127341;2021-05-01T15:22:50+07:00;2021-11-16T17:37:45+07:00;;;;;2;;;;;;;;;;,,,,,
97170371;nama teknisi;xxxx@email.com;88888888888;0,213194444;6;6;0;4;2021-05-01T15:22:50+07:00;01/05/2021;Mei-21;2021-05-01T15:22:50+07:00;5fdca1f2fc04cc001ba8b0fa;xxxx@email.com;nama pelanggan;88888888888;172xxxxxxx;4;A7SUG202;Menjelaskan penyebab gangguan;;;REGIONAL 7;REGIONAL 7;MAKASSAR;MAKASSAR;SUG;0;IN98127341;2021-05-01T15:22:50+07:00;2021-12-27T12:58:27+07:00;;;;;2;;;;;;;;;;,,,,
97170371;nama teknisi;xxxx@email.com;88888888888;0,213194444;6;6;0;4;2021-05-01T15:23:00+07:00;01/05/2021;Mei-21;2021-05-01T15:23:00+07:00;5fdca1f2fc04cc001ba8b0fa;xxxx@email.com;nama pelanggan;88888888888;172xxxxxxx;4;A7SUG202;Menjelaskan penyebab gangguan;;;REGIONAL 7;REGIONAL 7;MAKASSAR;MAKASSAR;SUG;0;IN98127341;2021-05-01T15:22:50+07:00;2021-12-27T12:58:27+07:00;;;;;2;;;;;;;;;;,,,,
H I92150254;nama teknisi;xxxx@email.com;88888888888;04.50;4;4;0;2;2021-05-08T16:39:15+07:00;08/05/2021;Mei-21;2021-05-08T16:39:15+07:00;6094a86d6a0ea4001a8d6024;xxxx@email.com;nama pelanggan;88888888888;172xxxxxxx;5;A7SUG202;Menyelesaikan gangguan dengan cepat;;;REGIONAL 7;REGIONAL 7;MAKASSAR;MAKASSAR;SUG;0;IN98846778;2021-05-01T15:22:50+07:00;2021-11-16T17:37:45+07:00;;;;;2;;;;;;;;;;,,,,,
H I92150254;nama teknisi;xxxx@email.com;88888888888;04.50;4;4;0;2;2021-11-16T17:37:45+07:00;16/11/2021;Nov-21;2021-11-16T17:37:45+07:00;60a6cd1ded9f9f6a847a11b5;xxxx@email.com;nama pelanggan;88888888888;172xxxxxxx;5;A7SUG213;Datang tepat waktu;;;REGIONAL 7;DATEL GOWA;MAKASSAR;MAKASSAR;SUG;0;IN115870442;2021-05-01T15:22:50+07:00;2021-11-16T17:37:45+07:00;;;;;2;;;;;;;;;;,,,,,
97170371;nama teknisi;xxxx@email.com;88888888888;0,213194444;6;6;0;4;2021-05-08T16:39:15+07:00;08/05/2021;Mei-21;2021-05-08T16:39:15+07:00;6094a86d6a0ea4001a8d6024;xxxx@email.com;nama pelanggan;88888888888;172xxxxxxx;5;A7SUG202;Menyelesaikan gangguan dengan cepat;;;REGIONAL 7;REGIONAL 7;MAKASSAR;MAKASSAR;SUG;0;IN98846778;2021-05-01T15:22:50+07:00;2021-12-27T12:58:27+07:00;;;;;2;;;;;;;;;;,,,,
97170371;nama teknisi;xxxx@email.com;88888888888;0,213194444;6;6;0;4;2021-11-06T13:29:00+07:00;06/11/2021;Nov-21;2021-11-06T13:29:00+07:00;61833cdab80dcb001c8bd704;xxxx@email.com;nama pelanggan;88888888888;172xxxxxxx;5;F7SUD001;Datang tepat waktu;;;REGIONAL 7;;MAKASSAR;MAKASSAR;SUD;0;IN115696603;2021-05-01T15:22:50+07:00;2021-12-27T12:58:27+07:00;;;;;2;;;;;;;;;;,,,,
97170371;nama teknisi;xxxx@email.com;88888888888;0,213194444;6;6;0;4;2021-11-16T17:37:45+07:00;16/11/2021;Nov-21;2021-11-16T17:37:45+07:00;60a6cd1ded9f9f6a847a11b5;xxxx@email.com;nama pelanggan;88888888888;172xxxxxxx;5;A7SUG213;Datang tepat waktu;;;REGIONAL 7;DATEL GOWA;MAKASSAR;MAKASSAR;SUG;0;IN115870442;2021-05-01T15:22:50+07:00;2021-12-27T12:58:27+07:00;;;;;2;;;;;;;;;;,,,,
97170371;nama teknisi;xxxx@email.com;88888888888;0,213194444;6;6;0;4;2021-12-27T12:58:27+07:00;27/12/2021;Des-21;2021-12-27T12:58:27+07:00;60a6d27fed9f9f6a84ac2dc7;xxxx@email.com;nama pelanggan;88888888888;172xxxxxxx;5;F7SUD020;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 7;DATEL MAROS;MAKASSAR;MAKASSAR;SUD;0;IN121817586;2021-05-01T15:22:50+07:00;2021-12-27T12:58:27+07:00;;;;;2;;;;;;;;;;
TAW2JAKBAR_054;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;;2021-05-04T15:45:10+07:00;04/05/2021;Mei-21;2021-05-04T15:45:10+07:00;605c0a9846bf7d001bdf6331;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;5;F2TGA313;Datang tepat waktu,Menjelaskan penyebab gangguan;;;REGIONAL 2;REGIONAL 2;JAKARTA BARAT;JAKARTA BARAT;TGA;0;IN98492363;2021-05-04T15:45:10+07:00;2021-05-04T15:45:10+07:00;;;;;;1;;;;;;;;;,,,,
AS97156430;nama teknisi;xxxx@email.com;88888888888;0,171527778;6;6;0;4;2021-12-20T20:11:10+07:00;20/12/2021;Des-21;2021-12-20T20:11:10+07:00;60a6cabeed9f9f6a846362cc;xxxx@email.com;nama pelanggan;88888888888;146xxxxxxx;1;F4BBS255;Tidak datang tepat waktu,Kasar dan tidak sopan,Tidak berseragam/ tidak rapi,Penyelesaikan gangguan lambat;;;REGIONAL 4;DATEL SLEMAN;YOGYAKARTA;YOGYAKARTA;KLS;0;IN120969792;2021-05-05T14:04:59+07:00;2021-12-26T05:53:00+07:00;;;;;;;;2;;;;;;;,
AS97156430;nama teknisi;xxxx@email.com;88888888888;0,171527778;6;6;0;4;2021-12-20T20:11:59+07:00;20/12/2021;Des-21;2021-12-20T20:11:59+07:00;60a6cabeed9f9f6a846362cc;xxxx@email.com;nama pelanggan;88888888888;146xxxxxxx;1;F4BBS255;Tidak datang tepat waktu,Kasar dan tidak sopan,Penyelesaikan gangguan lambat;;;REGIONAL 4;DATEL SLEMAN;YOGYAKARTA;YOGYAKARTA;KLS;0;IN120969792;2021-05-05T14:04:59+07:00;2021-12-26T05:53:00+07:00;;;;;;;;2;;;;;;;,,
20971101;nama teknisi;xxxx@email.com;88888888888;0,171527778;6;6;0;4;2021-12-20T20:11:10+07:00;20/12/2021;Des-21;2021-12-20T20:11:10+07:00;60a6cabeed9f9f6a846362cc;xxxx@email.com;nama pelanggan;88888888888;146xxxxxxx;1;F4BBS255;Tidak datang tepat waktu,Kasar dan tidak sopan,Tidak berseragam/ tidak rapi,Penyelesaikan gangguan lambat;;;REGIONAL 4;DATEL SLEMAN;YOGYAKARTA;YOGYAKARTA;KLS;0;IN120969792;2021-05-05T14:04:59+07:00;2021-12-26T05:53:00+07:00;;;;;;;;2;;;;;;;,
20971101;nama teknisi;xxxx@email.com;88888888888;0,171527778;6;6;0;4;2021-12-20T20:11:59+07:00;20/12/2021;Des-21;2021-12-20T20:11:59+07:00;60a6cabeed9f9f6a846362cc;xxxx@email.com;nama pelanggan;88888888888;146xxxxxxx;1;F4BBS255;Tidak datang tepat waktu,Kasar dan tidak sopan,Penyelesaikan gangguan lambat;;;REGIONAL 4;DATEL SLEMAN;YOGYAKARTA;YOGYAKARTA;KLS;0;IN120969792;2021-05-05T14:04:59+07:00;2021-12-26T05:53:00+07:00;;;;;;;;2;;;;;;;,,
AS97156430;nama teknisi;xxxx@email.com;88888888888;0,171527778;6;6;0;4;2021-05-05T14:04:59+07:00;05/05/2021;Mei-21;2021-05-05T14:04:59+07:00;5feac1d160aac2001aa74542;xxxx@email.com;nama pelanggan;88888888888;141xxxxxxx;5;F4BBS255;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 4;REGIONAL 4;JAWA TENGAH;JAWA TENGAH;KLS;0;IN87175544;2021-05-05T14:04:59+07:00;2021-12-26T05:53:00+07:00;;;;;;;;2;;;;;;;
AS97156430;nama teknisi;xxxx@email.com;88888888888;0,171527778;6;6;0;4;2021-05-05T14:05:00+07:00;05/05/2021;Mei-21;2021-05-05T14:05:00+07:00;5feac1d160aac2001aa74542;xxxx@email.com;nama pelanggan;88888888888;141xxxxxxx;5;F4BBS255;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 4;REGIONAL 4;JAWA TENGAH;JAWA TENGAH;KLS;0;IN87175544;2021-05-05T14:04:59+07:00;2021-12-26T05:53:00+07:00;;;;;;;;2;;;;;;;
AS97156430;nama teknisi;xxxx@email.com;88888888888;0,171527778;6;6;0;4;2021-12-12T14:09:49+07:00;12/12/2021;Des-21;2021-12-12T14:09:49+07:00;60a6caf1ed9f9f6a8465933f;xxxx@email.com;nama pelanggan;88888888888;143xxxxxxx;5;F4BBS255;Menjelaskan penyebab gangguan;;;REGIONAL 4;DATEL SLEMAN;YOGYAKARTA;YOGYAKARTA;KLS;0;IN119990862;2021-05-05T14:04:59+07:00;2021-12-26T05:53:00+07:00;;;;;;;;2;;;;;;;,,,,
AS97156430;nama teknisi;xxxx@email.com;88888888888;0,171527778;6;6;0;4;2021-12-26T05:53:00+07:00;26/12/2021;Des-21;2021-12-26T05:53:00+07:00;60a6c921ed9f9f6a8454a95c;xxxx@email.com;nama pelanggan;88888888888;146xxxxxxx;5;F4BBS255;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 4;DATEL SLEMAN;YOGYAKARTA;YOGYAKARTA;KLS;0;IN119882399;2021-05-05T14:04:59+07:00;2021-12-26T05:53:00+07:00;;;;;;;;2;;;;;;;
20971101;nama teknisi;xxxx@email.com;88888888888;0,171527778;6;6;0;4;2021-05-05T14:04:59+07:00;05/05/2021;Mei-21;2021-05-05T14:04:59+07:00;5feac1d160aac2001aa74542;xxxx@email.com;nama pelanggan;88888888888;141xxxxxxx;5;F4BBS255;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 4;REGIONAL 4;JAWA TENGAH;JAWA TENGAH;KLS;0;IN87175544;2021-05-05T14:04:59+07:00;2021-12-26T05:53:00+07:00;;;;;;;;2;;;;;;;
20971101;nama teknisi;xxxx@email.com;88888888888;0,171527778;6;6;0;4;2021-05-05T14:05:00+07:00;05/05/2021;Mei-21;2021-05-05T14:05:00+07:00;5feac1d160aac2001aa74542;xxxx@email.com;nama pelanggan;88888888888;141xxxxxxx;5;F4BBS255;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 4;REGIONAL 4;JAWA TENGAH;JAWA TENGAH;KLS;0;IN87175544;2021-05-05T14:04:59+07:00;2021-12-26T05:53:00+07:00;;;;;;;;2;;;;;;;
20971101;nama teknisi;xxxx@email.com;88888888888;0,171527778;6;6;0;4;2021-12-12T14:09:49+07:00;12/12/2021;Des-21;2021-12-12T14:09:49+07:00;60a6caf1ed9f9f6a8465933f;xxxx@email.com;nama pelanggan;88888888888;143xxxxxxx;5;F4BBS255;Menjelaskan penyebab gangguan;;;REGIONAL 4;DATEL SLEMAN;YOGYAKARTA;YOGYAKARTA;KLS;0;IN119990862;2021-05-05T14:04:59+07:00;2021-12-26T05:53:00+07:00;;;;;;;;2;;;;;;;,,,,
20971101;nama teknisi;xxxx@email.com;88888888888;0,171527778;6;6;0;4;2021-12-26T05:53:00+07:00;26/12/2021;Des-21;2021-12-26T05:53:00+07:00;60a6c921ed9f9f6a8454a95c;xxxx@email.com;nama pelanggan;88888888888;146xxxxxxx;5;F4BBS255;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 4;DATEL SLEMAN;YOGYAKARTA;YOGYAKARTA;KLS;0;IN119882399;2021-05-05T14:04:59+07:00;2021-12-26T05:53:00+07:00;;;;;;;;2;;;;;;;
POJ3KRW2_001;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;;2021-05-07T10:46:30+07:00;07/05/2021;Mei-21;2021-05-07T10:46:30+07:00;60918090b3c0e4001ba494e6;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;5;SKKWA23G;Datang tepat waktu,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi;;;REGIONAL 2;REGIONAL 3;KARAWANG;KARAWANG;WDS;0;IN98715618;2021-05-07T10:46:30+07:00;2021-05-07T10:46:30+07:00;;;;;;;1;;;;;;;;,,,
TAW2BOGOR_018;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;;2021-05-08T11:15:30+07:00;08/05/2021;Mei-21;2021-05-08T11:15:30+07:00;6081291bfefe61001ad78a13;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;5;A2BOO028;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 2;REGIONAL 2;BOGOR;BOGOR;BOO;0;IN98828408;2021-05-08T11:15:30+07:00;2021-05-08T11:15:32+07:00;;;;;;;;;;2;;;;;,
TAW2BOGOR_018;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;;2021-05-08T11:15:32+07:00;08/05/2021;Mei-21;2021-05-08T11:15:32+07:00;6081291bfefe61001ad78a13;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;5;A2BOO028;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 2;REGIONAL 2;BOGOR;BOGOR;BOO;0;IN98828408;2021-05-08T11:15:30+07:00;2021-05-08T11:15:32+07:00;;;;;;;;;;2;;;;;,
